train_fraction,split_method,group_column,split,reaction_id,group_value
0.01,random,,valid,reactions_2222,
0.01,random,,valid,reactions_529,
0.01,random,,valid,reactions_3816,
0.01,random,,valid,reactions_364,
0.01,random,,valid,reactions_1787,
0.01,random,,valid,reactions_2543,
0.01,random,,valid,reactions_2999,
0.01,random,,valid,reactions_1605,
0.01,random,,valid,reactions_2186,
0.01,random,,valid,reactions_1290,
0.01,random,,valid,reactions_670,
0.01,random,,valid,reactions_321,
0.01,random,,valid,reactions_709,
0.01,random,,valid,reactions_600,
0.01,random,,valid,reactions_2864,
0.01,random,,valid,reactions_1699,
0.01,random,,valid,reactions_1474,
0.01,random,,valid,reactions_2160,
0.01,random,,valid,reactions_1508,
0.01,random,,valid,reactions_938,
0.01,random,,valid,reactions_675,
0.01,random,,valid,reactions_2545,
0.01,random,,valid,reactions_2178,
0.01,random,,valid,reactions_621,
0.01,random,,valid,reactions_3953,
0.01,random,,valid,reactions_1832,
0.01,random,,valid,reactions_3624,
0.01,random,,valid,reactions_3633,
0.01,random,,valid,reactions_3853,
0.01,random,,valid,reactions_634,
0.01,random,,valid,reactions_712,
0.01,random,,valid,reactions_438,
0.01,random,,valid,reactions_2967,
0.01,random,,valid,reactions_3320,
0.01,random,,valid,reactions_1199,
0.01,random,,valid,reactions_1438,
0.01,random,,valid,reactions_3728,
0.01,random,,valid,reactions_578,
0.01,random,,valid,reactions_1929,
0.01,random,,valid,reactions_2796,
0.01,random,,valid,reactions_2235,
0.01,random,,valid,reactions_546,
0.01,random,,valid,reactions_3154,
0.01,random,,valid,reactions_236,
0.01,random,,valid,reactions_838,
0.01,random,,valid,reactions_2822,
0.01,random,,valid,reactions_19,
0.01,random,,valid,reactions_1051,
0.01,random,,valid,reactions_3764,
0.01,random,,valid,reactions_1594,
0.01,random,,valid,reactions_2861,
0.01,random,,valid,reactions_2521,
0.01,random,,valid,reactions_629,
0.01,random,,valid,reactions_216,
0.01,random,,valid,reactions_1692,
0.01,random,,valid,reactions_118,
0.01,random,,valid,reactions_717,
0.01,random,,valid,reactions_2058,
0.01,random,,valid,reactions_2432,
0.01,random,,valid,reactions_2936,
0.01,random,,valid,reactions_673,
0.01,random,,valid,reactions_190,
0.01,random,,valid,reactions_66,
0.01,random,,valid,reactions_1749,
0.01,random,,valid,reactions_2730,
0.01,random,,valid,reactions_3065,
0.01,random,,valid,reactions_2040,
0.01,random,,valid,reactions_1431,
0.01,random,,valid,reactions_1616,
0.01,random,,valid,reactions_1228,
0.01,random,,valid,reactions_416,
0.01,random,,valid,reactions_3397,
0.01,random,,valid,reactions_3671,
0.01,random,,valid,reactions_336,
0.01,random,,valid,reactions_1907,
0.01,random,,valid,reactions_1450,
0.01,random,,valid,reactions_722,
0.01,random,,valid,reactions_1078,
0.01,random,,valid,reactions_2720,
0.01,random,,valid,reactions_903,
0.01,random,,valid,reactions_6,
0.01,random,,valid,reactions_3685,
0.01,random,,valid,reactions_1501,
0.01,random,,valid,reactions_3922,
0.01,random,,valid,reactions_613,
0.01,random,,valid,reactions_3730,
0.01,random,,valid,reactions_1566,
0.01,random,,valid,reactions_3280,
0.01,random,,valid,reactions_272,
0.01,random,,valid,reactions_2990,
0.01,random,,valid,reactions_3938,
0.01,random,,valid,reactions_737,
0.01,random,,valid,reactions_3663,
0.01,random,,valid,reactions_3057,
0.01,random,,valid,reactions_1092,
0.01,random,,valid,reactions_2542,
0.01,random,,valid,reactions_3635,
0.01,random,,valid,reactions_2688,
0.01,random,,valid,reactions_2321,
0.01,random,,valid,reactions_565,
0.01,random,,valid,reactions_757,
0.01,random,,valid,reactions_243,
0.01,random,,valid,reactions_1050,
0.01,random,,valid,reactions_3291,
0.01,random,,valid,reactions_3690,
0.01,random,,valid,reactions_3495,
0.01,random,,valid,reactions_1548,
0.01,random,,valid,reactions_555,
0.01,random,,valid,reactions_425,
0.01,random,,valid,reactions_810,
0.01,random,,valid,reactions_758,
0.01,random,,valid,reactions_2548,
0.01,random,,valid,reactions_2617,
0.01,random,,valid,reactions_3079,
0.01,random,,valid,reactions_427,
0.01,random,,valid,reactions_3653,
0.01,random,,valid,reactions_1383,
0.01,random,,valid,reactions_304,
0.01,random,,valid,reactions_404,
0.01,random,,valid,reactions_734,
0.01,random,,valid,reactions_1820,
0.01,random,,valid,reactions_3379,
0.01,random,,valid,reactions_2833,
0.01,random,,valid,reactions_195,
0.01,random,,valid,reactions_964,
0.01,random,,valid,reactions_2741,
0.01,random,,valid,reactions_1987,
0.01,random,,valid,reactions_222,
0.01,random,,valid,reactions_1517,
0.01,random,,valid,reactions_323,
0.01,random,,valid,reactions_566,
0.01,random,,valid,reactions_797,
0.01,random,,valid,reactions_987,
0.01,random,,valid,reactions_3721,
0.01,random,,valid,reactions_2880,
0.01,random,,valid,reactions_2207,
0.01,random,,valid,reactions_1200,
0.01,random,,valid,reactions_740,
0.01,random,,valid,reactions_414,
0.01,random,,valid,reactions_2019,
0.01,random,,valid,reactions_1644,
0.01,random,,valid,reactions_1685,
0.01,random,,valid,reactions_211,
0.01,random,,valid,reactions_3364,
0.01,random,,valid,reactions_172,
0.01,random,,valid,reactions_3791,
0.01,random,,valid,reactions_1229,
0.01,random,,valid,reactions_2544,
0.01,random,,valid,reactions_2525,
0.01,random,,valid,reactions_2522,
0.01,random,,valid,reactions_106,
0.01,random,,valid,reactions_877,
0.01,random,,valid,reactions_1202,
0.01,random,,valid,reactions_1730,
0.01,random,,valid,reactions_2294,
0.01,random,,valid,reactions_2259,
0.01,random,,valid,reactions_291,
0.01,random,,valid,reactions_221,
0.01,random,,valid,reactions_1142,
0.01,random,,valid,reactions_2192,
0.01,random,,valid,reactions_3313,
0.01,random,,valid,reactions_309,
0.01,random,,valid,reactions_832,
0.01,random,,valid,reactions_3505,
0.01,random,,valid,reactions_3296,
0.01,random,,valid,reactions_358,
0.01,random,,valid,reactions_589,
0.01,random,,valid,reactions_640,
0.01,random,,valid,reactions_482,
0.01,random,,valid,reactions_503,
0.01,random,,valid,reactions_2865,
0.01,random,,valid,reactions_796,
0.01,random,,valid,reactions_866,
0.01,random,,valid,reactions_1635,
0.01,random,,valid,reactions_294,
0.01,random,,valid,reactions_3134,
0.01,random,,valid,reactions_1219,
0.01,random,,valid,reactions_68,
0.01,random,,valid,reactions_2926,
0.01,random,,valid,reactions_998,
0.01,random,,valid,reactions_1955,
0.01,random,,valid,reactions_1111,
0.01,random,,valid,reactions_1407,
0.01,random,,valid,reactions_3219,
0.01,random,,valid,reactions_1752,
0.01,random,,valid,reactions_2899,
0.01,random,,valid,reactions_419,
0.01,random,,valid,reactions_3562,
0.01,random,,valid,reactions_2457,
0.01,random,,valid,reactions_1208,
0.01,random,,valid,reactions_2619,
0.01,random,,valid,reactions_1338,
0.01,random,,valid,reactions_2297,
0.01,random,,valid,reactions_2122,
0.01,random,,valid,reactions_3162,
0.01,random,,valid,reactions_2452,
0.01,random,,valid,reactions_2767,
0.01,random,,valid,reactions_919,
0.01,random,,valid,reactions_3170,
0.01,random,,valid,reactions_3414,
0.01,random,,valid,reactions_3641,
0.01,random,,valid,reactions_2240,
0.01,random,,valid,reactions_1459,
0.01,random,,valid,reactions_3864,
0.01,random,,valid,reactions_965,
0.01,random,,valid,reactions_2978,
0.01,random,,valid,reactions_660,
0.01,random,,valid,reactions_971,
0.01,random,,valid,reactions_3650,
0.01,random,,valid,reactions_928,
0.01,random,,valid,reactions_3776,
0.01,random,,valid,reactions_2209,
0.01,random,,valid,reactions_109,
0.01,random,,valid,reactions_1416,
0.01,random,,valid,reactions_1371,
0.01,random,,valid,reactions_408,
0.01,random,,valid,reactions_2150,
0.01,random,,valid,reactions_2481,
0.01,random,,valid,reactions_240,
0.01,random,,valid,reactions_694,
0.01,random,,valid,reactions_1797,
0.01,random,,valid,reactions_708,
0.01,random,,valid,reactions_45,
0.01,random,,valid,reactions_370,
0.01,random,,valid,reactions_351,
0.01,random,,valid,reactions_519,
0.01,random,,valid,reactions_3498,
0.01,random,,valid,reactions_1000,
0.01,random,,valid,reactions_3168,
0.01,random,,valid,reactions_1502,
0.01,random,,valid,reactions_830,
0.01,random,,valid,reactions_206,
0.01,random,,valid,reactions_3946,
0.01,random,,valid,reactions_2434,
0.01,random,,valid,reactions_458,
0.01,random,,valid,reactions_2478,
0.01,random,,valid,reactions_3952,
0.01,random,,valid,reactions_184,
0.01,random,,valid,reactions_1217,
0.01,random,,valid,reactions_526,
0.01,random,,valid,reactions_2348,
0.01,random,,valid,reactions_2184,
0.01,random,,valid,reactions_3085,
0.01,random,,valid,reactions_2744,
0.01,random,,valid,reactions_2091,
0.01,random,,valid,reactions_918,
0.01,random,,valid,reactions_2534,
0.01,random,,valid,reactions_3432,
0.01,random,,valid,reactions_1334,
0.01,random,,valid,reactions_1694,
0.01,random,,valid,reactions_531,
0.01,random,,valid,reactions_2556,
0.01,random,,valid,reactions_1523,
0.01,random,,valid,reactions_1895,
0.01,random,,valid,reactions_3940,
0.01,random,,valid,reactions_1027,
0.01,random,,valid,reactions_1940,
0.01,random,,valid,reactions_2885,
0.01,random,,valid,reactions_3648,
0.01,random,,valid,reactions_3416,
0.01,random,,valid,reactions_3742,
0.01,random,,valid,reactions_2768,
0.01,random,,valid,reactions_727,
0.01,random,,valid,reactions_2330,
0.01,random,,valid,reactions_1783,
0.01,random,,valid,reactions_1949,
0.01,random,,valid,reactions_1183,
0.01,random,,valid,reactions_1014,
0.01,random,,valid,reactions_3603,
0.01,random,,valid,reactions_650,
0.01,random,,valid,reactions_2501,
0.01,random,,valid,reactions_3670,
0.01,random,,valid,reactions_3781,
0.01,random,,valid,reactions_3556,
0.01,random,,valid,reactions_61,
0.01,random,,valid,reactions_2076,
0.01,random,,valid,reactions_3329,
0.01,random,,valid,reactions_2262,
0.01,random,,valid,reactions_2320,
0.01,random,,valid,reactions_800,
0.01,random,,valid,reactions_2586,
0.01,random,,valid,reactions_3193,
0.01,random,,valid,reactions_1770,
0.01,random,,valid,reactions_1833,
0.01,random,,valid,reactions_2171,
0.01,random,,valid,reactions_441,
0.01,random,,valid,reactions_2687,
0.01,random,,valid,reactions_2753,
0.01,random,,valid,reactions_972,
0.01,random,,valid,reactions_3023,
0.01,random,,valid,reactions_2131,
0.01,random,,valid,reactions_3945,
0.01,random,,valid,reactions_1648,
0.01,random,,valid,reactions_3903,
0.01,random,,valid,reactions_2399,
0.01,random,,valid,reactions_405,
0.01,random,,valid,reactions_984,
0.01,random,,test,reactions_2071,
0.01,random,,test,reactions_112,
0.01,random,,test,reactions_2106,
0.01,random,,test,reactions_3286,
0.01,random,,test,reactions_2560,
0.01,random,,test,reactions_1316,
0.01,random,,test,reactions_52,
0.01,random,,test,reactions_1516,
0.01,random,,test,reactions_2227,
0.01,random,,test,reactions_2514,
0.01,random,,test,reactions_460,
0.01,random,,test,reactions_582,
0.01,random,,test,reactions_892,
0.01,random,,test,reactions_326,
0.01,random,,test,reactions_3535,
0.01,random,,test,reactions_827,
0.01,random,,test,reactions_1220,
0.01,random,,test,reactions_2303,
0.01,random,,test,reactions_2329,
0.01,random,,test,reactions_3395,
0.01,random,,test,reactions_2608,
0.01,random,,test,reactions_1348,
0.01,random,,test,reactions_3930,
0.01,random,,test,reactions_2896,
0.01,random,,test,reactions_695,
0.01,random,,test,reactions_3625,
0.01,random,,test,reactions_2381,
0.01,random,,test,reactions_1100,
0.01,random,,test,reactions_3203,
0.01,random,,test,reactions_1942,
0.01,random,,test,reactions_1744,
0.01,random,,test,reactions_1870,
0.01,random,,test,reactions_2084,
0.01,random,,test,reactions_3891,
0.01,random,,test,reactions_391,
0.01,random,,test,reactions_3113,
0.01,random,,test,reactions_2412,
0.01,random,,test,reactions_3082,
0.01,random,,test,reactions_3543,
0.01,random,,test,reactions_819,
0.01,random,,test,reactions_31,
0.01,random,,test,reactions_2941,
0.01,random,,test,reactions_1437,
0.01,random,,test,reactions_3589,
0.01,random,,test,reactions_2292,
0.01,random,,test,reactions_1339,
0.01,random,,test,reactions_1709,
0.01,random,,test,reactions_1757,
0.01,random,,test,reactions_1819,
0.01,random,,test,reactions_2658,
0.01,random,,test,reactions_42,
0.01,random,,test,reactions_2217,
0.01,random,,test,reactions_2904,
0.01,random,,test,reactions_2140,
0.01,random,,test,reactions_2462,
0.01,random,,test,reactions_3581,
0.01,random,,test,reactions_3201,
0.01,random,,test,reactions_2239,
0.01,random,,test,reactions_3929,
0.01,random,,test,reactions_1903,
0.01,random,,test,reactions_1703,
0.01,random,,test,reactions_203,
0.01,random,,test,reactions_2224,
0.01,random,,test,reactions_466,
0.01,random,,test,reactions_3530,
0.01,random,,test,reactions_3741,
0.01,random,,test,reactions_1086,
0.01,random,,test,reactions_543,
0.01,random,,test,reactions_1993,
0.01,random,,test,reactions_2085,
0.01,random,,test,reactions_1250,
0.01,random,,test,reactions_1913,
0.01,random,,test,reactions_615,
0.01,random,,test,reactions_1542,
0.01,random,,test,reactions_2959,
0.01,random,,test,reactions_1570,
0.01,random,,test,reactions_60,
0.01,random,,test,reactions_1351,
0.01,random,,test,reactions_171,
0.01,random,,test,reactions_743,
0.01,random,,test,reactions_1255,
0.01,random,,test,reactions_957,
0.01,random,,test,reactions_510,
0.01,random,,test,reactions_3768,
0.01,random,,test,reactions_2455,
0.01,random,,test,reactions_3103,
0.01,random,,test,reactions_3632,
0.01,random,,test,reactions_558,
0.01,random,,test,reactions_3899,
0.01,random,,test,reactions_430,
0.01,random,,test,reactions_3716,
0.01,random,,test,reactions_1664,
0.01,random,,test,reactions_3404,
0.01,random,,test,reactions_2228,
0.01,random,,test,reactions_245,
0.01,random,,test,reactions_3350,
0.01,random,,test,reactions_3623,
0.01,random,,test,reactions_2295,
0.01,random,,test,reactions_738,
0.01,random,,test,reactions_2591,
0.01,random,,test,reactions_470,
0.01,random,,test,reactions_192,
0.01,random,,test,reactions_2897,
0.01,random,,test,reactions_782,
0.01,random,,test,reactions_3866,
0.01,random,,test,reactions_2247,
0.01,random,,test,reactions_1364,
0.01,random,,test,reactions_1813,
0.01,random,,test,reactions_560,
0.01,random,,test,reactions_1040,
0.01,random,,test,reactions_2144,
0.01,random,,test,reactions_994,
0.01,random,,test,reactions_2583,
0.01,random,,test,reactions_1622,
0.01,random,,test,reactions_1963,
0.01,random,,test,reactions_1497,
0.01,random,,test,reactions_3723,
0.01,random,,test,reactions_678,
0.01,random,,test,reactions_721,
0.01,random,,test,reactions_1423,
0.01,random,,test,reactions_3112,
0.01,random,,test,reactions_1574,
0.01,random,,test,reactions_1939,
0.01,random,,test,reactions_1536,
0.01,random,,test,reactions_3090,
0.01,random,,test,reactions_86,
0.01,random,,test,reactions_779,
0.01,random,,test,reactions_1957,
0.01,random,,test,reactions_1277,
0.01,random,,test,reactions_3553,
0.01,random,,test,reactions_1369,
0.01,random,,test,reactions_668,
0.01,random,,test,reactions_490,
0.01,random,,test,reactions_2789,
0.01,random,,test,reactions_699,
0.01,random,,test,reactions_2340,
0.01,random,,test,reactions_3508,
0.01,random,,test,reactions_3912,
0.01,random,,test,reactions_3943,
0.01,random,,test,reactions_3640,
0.01,random,,test,reactions_879,
0.01,random,,test,reactions_2492,
0.01,random,,test,reactions_3183,
0.01,random,,test,reactions_1921,
0.01,random,,test,reactions_2427,
0.01,random,,test,reactions_3116,
0.01,random,,test,reactions_1198,
0.01,random,,test,reactions_2023,
0.01,random,,test,reactions_1141,
0.01,random,,test,reactions_1357,
0.01,random,,test,reactions_1404,
0.01,random,,test,reactions_1795,
0.01,random,,test,reactions_1430,
0.01,random,,test,reactions_3799,
0.01,random,,test,reactions_3257,
0.01,random,,test,reactions_1545,
0.01,random,,test,reactions_2307,
0.01,random,,test,reactions_1094,
0.01,random,,test,reactions_1944,
0.01,random,,test,reactions_101,
0.01,random,,test,reactions_3533,
0.01,random,,test,reactions_856,
0.01,random,,test,reactions_2957,
0.01,random,,test,reactions_2886,
0.01,random,,test,reactions_3876,
0.01,random,,test,reactions_435,
0.01,random,,test,reactions_3173,
0.01,random,,test,reactions_2416,
0.01,random,,test,reactions_659,
0.01,random,,test,reactions_2810,
0.01,random,,test,reactions_259,
0.01,random,,test,reactions_2314,
0.01,random,,test,reactions_3421,
0.01,random,,test,reactions_1308,
0.01,random,,test,reactions_802,
0.01,random,,test,reactions_1098,
0.01,random,,test,reactions_1603,
0.01,random,,test,reactions_477,
0.01,random,,test,reactions_170,
0.01,random,,test,reactions_2407,
0.01,random,,test,reactions_2894,
0.01,random,,test,reactions_2704,
0.01,random,,test,reactions_261,
0.01,random,,test,reactions_3599,
0.01,random,,test,reactions_173,
0.01,random,,test,reactions_3911,
0.01,random,,test,reactions_2693,
0.01,random,,test,reactions_332,
0.01,random,,test,reactions_1010,
0.01,random,,test,reactions_3107,
0.01,random,,test,reactions_3705,
0.01,random,,test,reactions_2702,
0.01,random,,test,reactions_3537,
0.01,random,,test,reactions_1116,
0.01,random,,test,reactions_3881,
0.01,random,,test,reactions_2035,
0.01,random,,test,reactions_2447,
0.01,random,,test,reactions_3758,
0.01,random,,test,reactions_17,
0.01,random,,test,reactions_2304,
0.01,random,,test,reactions_103,
0.01,random,,test,reactions_3086,
0.01,random,,test,reactions_1119,
0.01,random,,test,reactions_1406,
0.01,random,,test,reactions_116,
0.01,random,,test,reactions_3195,
0.01,random,,test,reactions_3372,
0.01,random,,test,reactions_2793,
0.01,random,,test,reactions_224,
0.01,random,,test,reactions_1910,
0.01,random,,test,reactions_1373,
0.01,random,,test,reactions_1332,
0.01,random,,test,reactions_317,
0.01,random,,test,reactions_2598,
0.01,random,,test,reactions_1601,
0.01,random,,test,reactions_845,
0.01,random,,test,reactions_3156,
0.01,random,,test,reactions_2345,
0.01,random,,test,reactions_1085,
0.01,random,,test,reactions_3680,
0.01,random,,test,reactions_3931,
0.01,random,,test,reactions_2969,
0.01,random,,test,reactions_1055,
0.01,random,,test,reactions_749,
0.01,random,,test,reactions_1863,
0.01,random,,test,reactions_888,
0.01,random,,test,reactions_1264,
0.01,random,,test,reactions_1633,
0.01,random,,test,reactions_498,
0.01,random,,test,reactions_1767,
0.01,random,,test,reactions_3906,
0.01,random,,test,reactions_514,
0.01,random,,test,reactions_374,
0.01,random,,test,reactions_2678,
0.01,random,,test,reactions_2970,
0.01,random,,test,reactions_1026,
0.01,random,,test,reactions_3010,
0.01,random,,test,reactions_1544,
0.01,random,,test,reactions_2871,
0.01,random,,test,reactions_3605,
0.01,random,,test,reactions_2962,
0.01,random,,test,reactions_3204,
0.01,random,,test,reactions_2842,
0.01,random,,test,reactions_2269,
0.01,random,,test,reactions_3669,
0.01,random,,test,reactions_226,
0.01,random,,test,reactions_2079,
0.01,random,,test,reactions_1309,
0.01,random,,test,reactions_1791,
0.01,random,,test,reactions_2667,
0.01,random,,test,reactions_322,
0.01,random,,test,reactions_1439,
0.01,random,,test,reactions_3019,
0.01,random,,test,reactions_886,
0.01,random,,test,reactions_3064,
0.01,random,,test,reactions_2570,
0.01,random,,test,reactions_3206,
0.01,random,,test,reactions_3520,
0.01,random,,test,reactions_2148,
0.01,random,,test,reactions_762,
0.01,random,,test,reactions_2007,
0.01,random,,test,reactions_730,
0.01,random,,test,reactions_3117,
0.01,random,,test,reactions_2134,
0.01,random,,test,reactions_3604,
0.01,random,,test,reactions_3568,
0.01,random,,test,reactions_533,
0.01,random,,test,reactions_2025,
0.01,random,,test,reactions_461,
0.01,random,,test,reactions_2559,
0.01,random,,test,reactions_1074,
0.01,random,,test,reactions_3824,
0.01,random,,test,reactions_1299,
0.01,random,,test,reactions_446,
0.01,random,,test,reactions_1985,
0.01,random,,test,reactions_770,
0.01,random,,test,reactions_2048,
0.01,random,,test,reactions_3852,
0.01,random,,test,reactions_1046,
0.01,random,,test,reactions_1181,
0.01,random,,test,reactions_253,
0.01,random,,test,reactions_3430,
0.01,random,,test,reactions_949,
0.01,random,,test,reactions_320,
0.01,random,,test,reactions_3532,
0.01,random,,test,reactions_1230,
0.01,random,,test,reactions_63,
0.01,random,,test,reactions_2301,
0.01,random,,test,reactions_777,
0.01,random,,test,reactions_1113,
0.01,random,,test,reactions_2113,
0.01,random,,test,reactions_2624,
0.01,random,,test,reactions_263,
0.01,random,,test,reactions_3748,
0.01,random,,test,reactions_3937,
0.01,random,,test,reactions_2595,
0.01,random,,test,reactions_798,
0.01,random,,test,reactions_976,
0.01,random,,test,reactions_1533,
0.01,random,,test,reactions_662,
0.01,random,,test,reactions_1492,
0.01,random,,test,reactions_3328,
0.01,random,,test,reactions_1558,
0.01,random,,test,reactions_1500,
0.01,random,,test,reactions_2698,
0.01,random,,test,reactions_2728,
0.01,random,,test,reactions_1726,
0.01,random,,test,reactions_1372,
0.01,random,,test,reactions_3569,
0.01,random,,test,reactions_2151,
0.01,random,,test,reactions_3657,
0.01,random,,test,reactions_2362,
0.01,random,,test,reactions_2564,
0.01,random,,test,reactions_1857,
0.01,random,,test,reactions_3806,
0.01,random,,test,reactions_2384,
0.01,random,,test,reactions_3492,
0.01,random,,test,reactions_2236,
0.01,random,,test,reactions_2317,
0.01,random,,test,reactions_2721,
0.01,random,,test,reactions_2038,
0.01,random,,test,reactions_3362,
0.01,random,,test,reactions_935,
0.01,random,,test,reactions_1880,
0.01,random,,test,reactions_2581,
0.01,random,,test,reactions_3146,
0.01,random,,test,reactions_2034,
0.01,random,,test,reactions_347,
0.01,random,,test,reactions_2463,
0.01,random,,test,reactions_1093,
0.01,random,,test,reactions_1661,
0.01,random,,test,reactions_3686,
0.01,random,,test,reactions_3389,
0.01,random,,test,reactions_2602,
0.01,random,,test,reactions_1253,
0.01,random,,test,reactions_2872,
0.01,random,,test,reactions_2201,
0.01,random,,test,reactions_1244,
0.01,random,,test,reactions_2664,
0.01,random,,test,reactions_3549,
0.01,random,,test,reactions_1958,
0.01,random,,test,reactions_44,
0.01,random,,test,reactions_1984,
0.01,random,,test,reactions_3571,
0.01,random,,test,reactions_1017,
0.01,random,,test,reactions_3294,
0.01,random,,test,reactions_3312,
0.01,random,,test,reactions_2689,
0.01,random,,test,reactions_2749,
0.01,random,,test,reactions_3645,
0.01,random,,test,reactions_1453,
0.01,random,,test,reactions_3017,
0.01,random,,test,reactions_1215,
0.01,random,,test,reactions_3268,
0.01,random,,test,reactions_1258,
0.01,random,,test,reactions_2107,
0.01,random,,test,reactions_715,
0.01,random,,test,reactions_209,
0.01,random,,test,reactions_65,
0.01,random,,test,reactions_2256,
0.01,random,,test,reactions_2469,
0.01,random,,test,reactions_1643,
0.01,random,,test,reactions_2095,
0.01,random,,test,reactions_1553,
0.01,random,,test,reactions_497,
0.01,random,,test,reactions_1049,
0.01,random,,test,reactions_1918,
0.01,random,,test,reactions_3529,
0.01,random,,test,reactions_2638,
0.01,random,,test,reactions_345,
0.01,random,,test,reactions_981,
0.01,random,,test,reactions_1082,
0.01,random,,test,reactions_3351,
0.01,random,,test,reactions_2818,
0.01,random,,test,reactions_1411,
0.01,random,,test,reactions_1146,
0.01,random,,test,reactions_3770,
0.01,random,,test,reactions_1971,
0.01,random,,test,reactions_2508,
0.01,random,,test,reactions_1147,
0.01,random,,test,reactions_1134,
0.01,random,,test,reactions_1761,
0.01,random,,test,reactions_3744,
0.01,random,,test,reactions_2277,
