train_fraction,split_method,group_column,split,reaction_id,group_value
0.01,random,,valid,reactions_2801,
0.01,random,,valid,reactions_3097,
0.01,random,,valid,reactions_240,
0.01,random,,valid,reactions_963,
0.01,random,,valid,reactions_522,
0.01,random,,valid,reactions_440,
0.01,random,,valid,reactions_2047,
0.01,random,,valid,reactions_2560,
0.01,random,,valid,reactions_1180,
0.01,random,,valid,reactions_880,
0.01,random,,valid,reactions_1273,
0.01,random,,valid,reactions_1629,
0.01,random,,valid,reactions_1592,
0.01,random,,valid,reactions_704,
0.01,random,,valid,reactions_1688,
0.01,random,,valid,reactions_1755,
0.01,random,,valid,reactions_1170,
0.01,random,,valid,reactions_710,
0.01,random,,valid,reactions_3604,
0.01,random,,valid,reactions_130,
0.01,random,,valid,reactions_535,
0.01,random,,valid,reactions_2441,
0.01,random,,valid,reactions_2382,
0.01,random,,valid,reactions_3795,
0.01,random,,valid,reactions_3701,
0.01,random,,valid,reactions_1105,
0.01,random,,valid,reactions_3554,
0.01,random,,valid,reactions_288,
0.01,random,,valid,reactions_533,
0.01,random,,valid,reactions_2299,
0.01,random,,valid,reactions_548,
0.01,random,,valid,reactions_19,
0.01,random,,valid,reactions_3919,
0.01,random,,valid,reactions_1676,
0.01,random,,valid,reactions_2254,
0.01,random,,valid,reactions_534,
0.01,random,,valid,reactions_3225,
0.01,random,,valid,reactions_3684,
0.01,random,,valid,reactions_2504,
0.01,random,,valid,reactions_260,
0.01,random,,valid,reactions_2076,
0.01,random,,valid,reactions_2035,
0.01,random,,valid,reactions_3290,
0.01,random,,valid,reactions_1721,
0.01,random,,valid,reactions_72,
0.01,random,,valid,reactions_823,
0.01,random,,valid,reactions_3496,
0.01,random,,valid,reactions_1429,
0.01,random,,valid,reactions_3016,
0.01,random,,valid,reactions_395,
0.01,random,,valid,reactions_3468,
0.01,random,,valid,reactions_2428,
0.01,random,,valid,reactions_2448,
0.01,random,,valid,reactions_473,
0.01,random,,valid,reactions_1412,
0.01,random,,valid,reactions_510,
0.01,random,,valid,reactions_2128,
0.01,random,,valid,reactions_3351,
0.01,random,,valid,reactions_2696,
0.01,random,,valid,reactions_3295,
0.01,random,,valid,reactions_2718,
0.01,random,,valid,reactions_1204,
0.01,random,,valid,reactions_3158,
0.01,random,,valid,reactions_2567,
0.01,random,,valid,reactions_3708,
0.01,random,,valid,reactions_959,
0.01,random,,valid,reactions_679,
0.01,random,,valid,reactions_3374,
0.01,random,,valid,reactions_2182,
0.01,random,,valid,reactions_230,
0.01,random,,valid,reactions_2460,
0.01,random,,valid,reactions_2263,
0.01,random,,valid,reactions_3639,
0.01,random,,valid,reactions_3540,
0.01,random,,valid,reactions_1990,
0.01,random,,valid,reactions_2266,
0.01,random,,valid,reactions_1147,
0.01,random,,valid,reactions_3732,
0.01,random,,valid,reactions_350,
0.01,random,,valid,reactions_1865,
0.01,random,,valid,reactions_3578,
0.01,random,,valid,reactions_1823,
0.01,random,,valid,reactions_1494,
0.01,random,,valid,reactions_2593,
0.01,random,,valid,reactions_3819,
0.01,random,,valid,reactions_2866,
0.01,random,,valid,reactions_973,
0.01,random,,valid,reactions_3242,
0.01,random,,valid,reactions_994,
0.01,random,,valid,reactions_3633,
0.01,random,,valid,reactions_2177,
0.01,random,,valid,reactions_173,
0.01,random,,valid,reactions_2268,
0.01,random,,valid,reactions_1919,
0.01,random,,valid,reactions_2970,
0.01,random,,valid,reactions_2647,
0.01,random,,valid,reactions_2224,
0.01,random,,valid,reactions_2108,
0.01,random,,valid,reactions_2176,
0.01,random,,valid,reactions_3280,
0.01,random,,valid,reactions_273,
0.01,random,,valid,reactions_3719,
0.01,random,,valid,reactions_3550,
0.01,random,,valid,reactions_741,
0.01,random,,valid,reactions_3240,
0.01,random,,valid,reactions_3273,
0.01,random,,valid,reactions_1373,
0.01,random,,valid,reactions_1520,
0.01,random,,valid,reactions_789,
0.01,random,,valid,reactions_2628,
0.01,random,,valid,reactions_579,
0.01,random,,valid,reactions_3931,
0.01,random,,valid,reactions_761,
0.01,random,,valid,reactions_1116,
0.01,random,,valid,reactions_732,
0.01,random,,valid,reactions_1202,
0.01,random,,valid,reactions_28,
0.01,random,,valid,reactions_603,
0.01,random,,valid,reactions_1282,
0.01,random,,valid,reactions_1848,
0.01,random,,valid,reactions_3698,
0.01,random,,valid,reactions_2124,
0.01,random,,valid,reactions_2888,
0.01,random,,valid,reactions_868,
0.01,random,,valid,reactions_1559,
0.01,random,,valid,reactions_3068,
0.01,random,,valid,reactions_1157,
0.01,random,,valid,reactions_3205,
0.01,random,,valid,reactions_129,
0.01,random,,valid,reactions_149,
0.01,random,,valid,reactions_1951,
0.01,random,,valid,reactions_1579,
0.01,random,,valid,reactions_2976,
0.01,random,,valid,reactions_1156,
0.01,random,,valid,reactions_3932,
0.01,random,,valid,reactions_296,
0.01,random,,valid,reactions_1256,
0.01,random,,valid,reactions_1203,
0.01,random,,valid,reactions_2301,
0.01,random,,valid,reactions_2312,
0.01,random,,valid,reactions_40,
0.01,random,,valid,reactions_3082,
0.01,random,,valid,reactions_3825,
0.01,random,,valid,reactions_3039,
0.01,random,,valid,reactions_2987,
0.01,random,,valid,reactions_2156,
0.01,random,,valid,reactions_3802,
0.01,random,,valid,reactions_1356,
0.01,random,,valid,reactions_1042,
0.01,random,,valid,reactions_153,
0.01,random,,valid,reactions_2860,
0.01,random,,valid,reactions_2794,
0.01,random,,valid,reactions_53,
0.01,random,,valid,reactions_339,
0.01,random,,valid,reactions_2728,
0.01,random,,valid,reactions_2256,
0.01,random,,valid,reactions_23,
0.01,random,,valid,reactions_1872,
0.01,random,,valid,reactions_140,
0.01,random,,valid,reactions_2060,
0.01,random,,valid,reactions_924,
0.01,random,,valid,reactions_1598,
0.01,random,,valid,reactions_2320,
0.01,random,,valid,reactions_2741,
0.01,random,,valid,reactions_550,
0.01,random,,valid,reactions_3773,
0.01,random,,valid,reactions_1685,
0.01,random,,valid,reactions_1465,
0.01,random,,valid,reactions_1400,
0.01,random,,valid,reactions_778,
0.01,random,,valid,reactions_2360,
0.01,random,,valid,reactions_843,
0.01,random,,valid,reactions_117,
0.01,random,,valid,reactions_44,
0.01,random,,valid,reactions_2636,
0.01,random,,valid,reactions_3025,
0.01,random,,valid,reactions_1485,
0.01,random,,valid,reactions_2694,
0.01,random,,valid,reactions_3417,
0.01,random,,valid,reactions_3367,
0.01,random,,valid,reactions_2805,
0.01,random,,valid,reactions_3451,
0.01,random,,valid,reactions_3704,
0.01,random,,valid,reactions_152,
0.01,random,,valid,reactions_1072,
0.01,random,,valid,reactions_3368,
0.01,random,,valid,reactions_771,
0.01,random,,valid,reactions_599,
0.01,random,,valid,reactions_826,
0.01,random,,valid,reactions_3255,
0.01,random,,valid,reactions_3257,
0.01,random,,valid,reactions_2132,
0.01,random,,valid,reactions_1483,
0.01,random,,valid,reactions_267,
0.01,random,,valid,reactions_1,
0.01,random,,valid,reactions_3922,
0.01,random,,valid,reactions_66,
0.01,random,,valid,reactions_2870,
0.01,random,,valid,reactions_1766,
0.01,random,,valid,reactions_3735,
0.01,random,,valid,reactions_1661,
0.01,random,,valid,reactions_34,
0.01,random,,valid,reactions_2473,
0.01,random,,valid,reactions_1069,
0.01,random,,valid,reactions_1645,
0.01,random,,valid,reactions_2311,
0.01,random,,valid,reactions_1020,
0.01,random,,valid,reactions_1482,
0.01,random,,valid,reactions_3210,
0.01,random,,valid,reactions_2739,
0.01,random,,valid,reactions_1127,
0.01,random,,valid,reactions_3479,
0.01,random,,valid,reactions_2934,
0.01,random,,valid,reactions_1965,
0.01,random,,valid,reactions_1427,
0.01,random,,valid,reactions_379,
0.01,random,,valid,reactions_1023,
0.01,random,,valid,reactions_853,
0.01,random,,valid,reactions_233,
0.01,random,,valid,reactions_500,
0.01,random,,valid,reactions_3111,
0.01,random,,valid,reactions_3177,
0.01,random,,valid,reactions_769,
0.01,random,,valid,reactions_1516,
0.01,random,,valid,reactions_3059,
0.01,random,,valid,reactions_901,
0.01,random,,valid,reactions_317,
0.01,random,,valid,reactions_2585,
0.01,random,,valid,reactions_2137,
0.01,random,,valid,reactions_3560,
0.01,random,,valid,reactions_1607,
0.01,random,,valid,reactions_1417,
0.01,random,,valid,reactions_1009,
0.01,random,,valid,reactions_3041,
0.01,random,,valid,reactions_3160,
0.01,random,,valid,reactions_3944,
0.01,random,,valid,reactions_2750,
0.01,random,,valid,reactions_1364,
0.01,random,,valid,reactions_276,
0.01,random,,valid,reactions_2954,
0.01,random,,valid,reactions_3837,
0.01,random,,valid,reactions_2183,
0.01,random,,valid,reactions_1643,
0.01,random,,valid,reactions_3484,
0.01,random,,valid,reactions_2813,
0.01,random,,valid,reactions_1739,
0.01,random,,valid,reactions_916,
0.01,random,,valid,reactions_2608,
0.01,random,,valid,reactions_1818,
0.01,random,,valid,reactions_3132,
0.01,random,,valid,reactions_3797,
0.01,random,,valid,reactions_1215,
0.01,random,,valid,reactions_996,
0.01,random,,valid,reactions_2855,
0.01,random,,valid,reactions_870,
0.01,random,,valid,reactions_3880,
0.01,random,,valid,reactions_2110,
0.01,random,,valid,reactions_2920,
0.01,random,,valid,reactions_294,
0.01,random,,valid,reactions_454,
0.01,random,,valid,reactions_3642,
0.01,random,,valid,reactions_2797,
0.01,random,,valid,reactions_313,
0.01,random,,valid,reactions_2981,
0.01,random,,valid,reactions_3859,
0.01,random,,valid,reactions_511,
0.01,random,,valid,reactions_329,
0.01,random,,valid,reactions_3616,
0.01,random,,valid,reactions_719,
0.01,random,,valid,reactions_2453,
0.01,random,,valid,reactions_362,
0.01,random,,valid,reactions_3073,
0.01,random,,valid,reactions_1973,
0.01,random,,valid,reactions_11,
0.01,random,,valid,reactions_2023,
0.01,random,,valid,reactions_3832,
0.01,random,,valid,reactions_3422,
0.01,random,,valid,reactions_2522,
0.01,random,,valid,reactions_3312,
0.01,random,,valid,reactions_1311,
0.01,random,,valid,reactions_1297,
0.01,random,,valid,reactions_3338,
0.01,random,,valid,reactions_1280,
0.01,random,,valid,reactions_2421,
0.01,random,,valid,reactions_3308,
0.01,random,,valid,reactions_301,
0.01,random,,valid,reactions_841,
0.01,random,,valid,reactions_1267,
0.01,random,,valid,reactions_921,
0.01,random,,valid,reactions_1906,
0.01,random,,valid,reactions_1671,
0.01,random,,valid,reactions_1208,
0.01,random,,valid,reactions_846,
0.01,random,,valid,reactions_3072,
0.01,random,,valid,reactions_1568,
0.01,random,,valid,reactions_3105,
0.01,random,,valid,reactions_3048,
0.01,random,,valid,reactions_2538,
0.01,random,,valid,reactions_811,
0.01,random,,valid,reactions_1386,
0.01,random,,valid,reactions_906,
0.01,random,,valid,reactions_671,
0.01,random,,valid,reactions_3288,
0.01,random,,valid,reactions_2796,
0.01,random,,valid,reactions_3409,
0.01,random,,valid,reactions_1514,
0.01,random,,valid,reactions_1133,
0.01,random,,valid,reactions_835,
0.01,random,,valid,reactions_2785,
0.01,random,,valid,reactions_1894,
0.01,random,,valid,reactions_2192,
0.01,random,,valid,reactions_378,
0.01,random,,valid,reactions_2935,
0.01,random,,valid,reactions_1002,
0.01,random,,valid,reactions_2251,
0.01,random,,valid,reactions_631,
0.01,random,,valid,reactions_2309,
0.01,random,,valid,reactions_2236,
0.01,random,,valid,reactions_1641,
0.01,random,,valid,reactions_2347,
0.01,random,,valid,reactions_3587,
0.01,random,,valid,reactions_158,
0.01,random,,valid,reactions_2873,
0.01,random,,valid,reactions_2505,
0.01,random,,valid,reactions_3599,
0.01,random,,valid,reactions_3014,
0.01,random,,valid,reactions_2305,
0.01,random,,valid,reactions_3389,
0.01,random,,valid,reactions_3116,
0.01,random,,valid,reactions_3325,
0.01,random,,valid,reactions_1728,
0.01,random,,valid,reactions_3458,
0.01,random,,valid,reactions_1217,
0.01,random,,valid,reactions_2863,
0.01,random,,valid,reactions_3022,
0.01,random,,valid,reactions_2821,
0.01,random,,valid,reactions_3018,
0.01,random,,valid,reactions_3232,
0.01,random,,valid,reactions_1261,
0.01,random,,valid,reactions_1921,
0.01,random,,valid,reactions_1871,
0.01,random,,valid,reactions_694,
0.01,random,,valid,reactions_3269,
0.01,random,,valid,reactions_2358,
0.01,random,,valid,reactions_3549,
0.01,random,,valid,reactions_2781,
0.01,random,,valid,reactions_3827,
0.01,random,,valid,reactions_2083,
0.01,random,,valid,reactions_1228,
0.01,random,,valid,reactions_1035,
0.01,random,,valid,reactions_782,
0.01,random,,valid,reactions_2909,
0.01,random,,valid,reactions_1890,
0.01,random,,test,reactions_1669,
0.01,random,,test,reactions_2895,
0.01,random,,test,reactions_1863,
0.01,random,,test,reactions_3107,
0.01,random,,test,reactions_760,
0.01,random,,test,reactions_2063,
0.01,random,,test,reactions_1367,
0.01,random,,test,reactions_2553,
0.01,random,,test,reactions_1644,
0.01,random,,test,reactions_3102,
0.01,random,,test,reactions_3130,
0.01,random,,test,reactions_2239,
0.01,random,,test,reactions_3892,
0.01,random,,test,reactions_2702,
0.01,random,,test,reactions_307,
0.01,random,,test,reactions_1357,
0.01,random,,test,reactions_3840,
0.01,random,,test,reactions_3202,
0.01,random,,test,reactions_371,
0.01,random,,test,reactions_1838,
0.01,random,,test,reactions_2013,
0.01,random,,test,reactions_2273,
0.01,random,,test,reactions_2980,
0.01,random,,test,reactions_3895,
0.01,random,,test,reactions_1675,
0.01,random,,test,reactions_2949,
0.01,random,,test,reactions_822,
0.01,random,,test,reactions_2922,
0.01,random,,test,reactions_3251,
0.01,random,,test,reactions_2218,
0.01,random,,test,reactions_3456,
0.01,random,,test,reactions_3187,
0.01,random,,test,reactions_2034,
0.01,random,,test,reactions_380,
0.01,random,,test,reactions_2537,
0.01,random,,test,reactions_1251,
0.01,random,,test,reactions_663,
0.01,random,,test,reactions_3362,
0.01,random,,test,reactions_1768,
0.01,random,,test,reactions_657,
0.01,random,,test,reactions_3631,
0.01,random,,test,reactions_3933,
0.01,random,,test,reactions_3891,
0.01,random,,test,reactions_1435,
0.01,random,,test,reactions_3536,
0.01,random,,test,reactions_850,
0.01,random,,test,reactions_2834,
0.01,random,,test,reactions_681,
0.01,random,,test,reactions_3469,
0.01,random,,test,reactions_3445,
0.01,random,,test,reactions_3170,
0.01,random,,test,reactions_1805,
0.01,random,,test,reactions_3071,
0.01,random,,test,reactions_575,
0.01,random,,test,reactions_956,
0.01,random,,test,reactions_3446,
0.01,random,,test,reactions_586,
0.01,random,,test,reactions_1731,
0.01,random,,test,reactions_1403,
0.01,random,,test,reactions_363,
0.01,random,,test,reactions_3333,
0.01,random,,test,reactions_2181,
0.01,random,,test,reactions_555,
0.01,random,,test,reactions_3283,
0.01,random,,test,reactions_3693,
0.01,random,,test,reactions_3809,
0.01,random,,test,reactions_1707,
0.01,random,,test,reactions_3145,
0.01,random,,test,reactions_1611,
0.01,random,,test,reactions_3341,
0.01,random,,test,reactions_2267,
0.01,random,,test,reactions_3355,
0.01,random,,test,reactions_1694,
0.01,random,,test,reactions_1857,
0.01,random,,test,reactions_2203,
0.01,random,,test,reactions_985,
0.01,random,,test,reactions_2491,
0.01,random,,test,reactions_2396,
0.01,random,,test,reactions_566,
0.01,random,,test,reactions_2253,
0.01,random,,test,reactions_2867,
0.01,random,,test,reactions_538,
0.01,random,,test,reactions_1727,
0.01,random,,test,reactions_1545,
0.01,random,,test,reactions_1402,
0.01,random,,test,reactions_1713,
0.01,random,,test,reactions_1349,
0.01,random,,test,reactions_669,
0.01,random,,test,reactions_3787,
0.01,random,,test,reactions_3054,
0.01,random,,test,reactions_3656,
0.01,random,,test,reactions_3057,
0.01,random,,test,reactions_3345,
0.01,random,,test,reactions_2010,
0.01,random,,test,reactions_2795,
0.01,random,,test,reactions_1553,
0.01,random,,test,reactions_3138,
0.01,random,,test,reactions_1933,
0.01,random,,test,reactions_1515,
0.01,random,,test,reactions_3358,
0.01,random,,test,reactions_2151,
0.01,random,,test,reactions_400,
0.01,random,,test,reactions_872,
0.01,random,,test,reactions_3740,
0.01,random,,test,reactions_7,
0.01,random,,test,reactions_863,
0.01,random,,test,reactions_2335,
0.01,random,,test,reactions_667,
0.01,random,,test,reactions_2622,
0.01,random,,test,reactions_1830,
0.01,random,,test,reactions_466,
0.01,random,,test,reactions_1896,
0.01,random,,test,reactions_2227,
0.01,random,,test,reactions_1529,
0.01,random,,test,reactions_3000,
0.01,random,,test,reactions_3395,
0.01,random,,test,reactions_248,
0.01,random,,test,reactions_1548,
0.01,random,,test,reactions_67,
0.01,random,,test,reactions_526,
0.01,random,,test,reactions_1122,
0.01,random,,test,reactions_1686,
0.01,random,,test,reactions_249,
0.01,random,,test,reactions_1222,
0.01,random,,test,reactions_3286,
0.01,random,,test,reactions_133,
0.01,random,,test,reactions_2719,
0.01,random,,test,reactions_508,
0.01,random,,test,reactions_686,
0.01,random,,test,reactions_242,
0.01,random,,test,reactions_2457,
0.01,random,,test,reactions_3270,
0.01,random,,test,reactions_3203,
0.01,random,,test,reactions_2623,
0.01,random,,test,reactions_2377,
0.01,random,,test,reactions_63,
0.01,random,,test,reactions_801,
0.01,random,,test,reactions_589,
0.01,random,,test,reactions_2308,
0.01,random,,test,reactions_2598,
0.01,random,,test,reactions_2589,
0.01,random,,test,reactions_2510,
0.01,random,,test,reactions_1174,
0.01,random,,test,reactions_1486,
0.01,random,,test,reactions_10,
0.01,random,,test,reactions_864,
0.01,random,,test,reactions_2371,
0.01,random,,test,reactions_3589,
0.01,random,,test,reactions_2916,
0.01,random,,test,reactions_2053,
0.01,random,,test,reactions_309,
0.01,random,,test,reactions_2417,
0.01,random,,test,reactions_1073,
0.01,random,,test,reactions_815,
0.01,random,,test,reactions_2279,
0.01,random,,test,reactions_348,
0.01,random,,test,reactions_1449,
0.01,random,,test,reactions_2432,
0.01,random,,test,reactions_818,
0.01,random,,test,reactions_3133,
0.01,random,,test,reactions_3755,
0.01,random,,test,reactions_2099,
0.01,random,,test,reactions_2111,
0.01,random,,test,reactions_1262,
0.01,random,,test,reactions_739,
0.01,random,,test,reactions_3140,
0.01,random,,test,reactions_2223,
0.01,random,,test,reactions_1639,
0.01,random,,test,reactions_442,
0.01,random,,test,reactions_3860,
0.01,random,,test,reactions_2131,
0.01,random,,test,reactions_1394,
0.01,random,,test,reactions_1587,
0.01,random,,test,reactions_651,
0.01,random,,test,reactions_2012,
0.01,random,,test,reactions_3911,
0.01,random,,test,reactions_944,
0.01,random,,test,reactions_3406,
0.01,random,,test,reactions_2228,
0.01,random,,test,reactions_2596,
0.01,random,,test,reactions_2427,
0.01,random,,test,reactions_3356,
0.01,random,,test,reactions_988,
0.01,random,,test,reactions_3737,
0.01,random,,test,reactions_172,
0.01,random,,test,reactions_2021,
0.01,random,,test,reactions_527,
0.01,random,,test,reactions_2584,
0.01,random,,test,reactions_2292,
0.01,random,,test,reactions_3879,
0.01,random,,test,reactions_1693,
0.01,random,,test,reactions_502,
0.01,random,,test,reactions_1164,
0.01,random,,test,reactions_2808,
0.01,random,,test,reactions_1535,
0.01,random,,test,reactions_3344,
0.01,random,,test,reactions_3418,
0.01,random,,test,reactions_2298,
0.01,random,,test,reactions_234,
0.01,random,,test,reactions_2989,
0.01,random,,test,reactions_1617,
0.01,random,,test,reactions_2731,
0.01,random,,test,reactions_911,
0.01,random,,test,reactions_3348,
0.01,random,,test,reactions_1930,
0.01,random,,test,reactions_1879,
0.01,random,,test,reactions_268,
0.01,random,,test,reactions_1637,
0.01,random,,test,reactions_947,
0.01,random,,test,reactions_3681,
0.01,random,,test,reactions_1528,
0.01,random,,test,reactions_2144,
0.01,random,,test,reactions_2545,
0.01,random,,test,reactions_1860,
0.01,random,,test,reactions_2337,
0.01,random,,test,reactions_1290,
0.01,random,,test,reactions_1112,
0.01,random,,test,reactions_3741,
0.01,random,,test,reactions_2779,
0.01,random,,test,reactions_484,
0.01,random,,test,reactions_707,
0.01,random,,test,reactions_2264,
0.01,random,,test,reactions_1939,
0.01,random,,test,reactions_2982,
0.01,random,,test,reactions_3095,
0.01,random,,test,reactions_3204,
0.01,random,,test,reactions_2462,
0.01,random,,test,reactions_2065,
0.01,random,,test,reactions_1712,
0.01,random,,test,reactions_2666,
0.01,random,,test,reactions_1452,
0.01,random,,test,reactions_3501,
0.01,random,,test,reactions_3841,
0.01,random,,test,reactions_2390,
0.01,random,,test,reactions_705,
0.01,random,,test,reactions_111,
0.01,random,,test,reactions_114,
0.01,random,,test,reactions_2079,
0.01,random,,test,reactions_2050,
0.01,random,,test,reactions_2755,
0.01,random,,test,reactions_1154,
0.01,random,,test,reactions_2590,
0.01,random,,test,reactions_1197,
0.01,random,,test,reactions_1129,
0.01,random,,test,reactions_2306,
0.01,random,,test,reactions_3885,
0.01,random,,test,reactions_1283,
0.01,random,,test,reactions_3762,
0.01,random,,test,reactions_2174,
0.01,random,,test,reactions_1649,
0.01,random,,test,reactions_3084,
0.01,random,,test,reactions_564,
0.01,random,,test,reactions_2792,
0.01,random,,test,reactions_1841,
0.01,random,,test,reactions_3750,
0.01,random,,test,reactions_1205,
0.01,random,,test,reactions_52,
0.01,random,,test,reactions_3728,
0.01,random,,test,reactions_2905,
0.01,random,,test,reactions_1160,
0.01,random,,test,reactions_3352,
0.01,random,,test,reactions_493,
0.01,random,,test,reactions_3113,
0.01,random,,test,reactions_1557,
0.01,random,,test,reactions_807,
0.01,random,,test,reactions_2277,
0.01,random,,test,reactions_435,
0.01,random,,test,reactions_2799,
0.01,random,,test,reactions_2872,
0.01,random,,test,reactions_277,
0.01,random,,test,reactions_2442,
0.01,random,,test,reactions_547,
0.01,random,,test,reactions_2507,
0.01,random,,test,reactions_2844,
0.01,random,,test,reactions_1907,
0.01,random,,test,reactions_737,
0.01,random,,test,reactions_58,
0.01,random,,test,reactions_3898,
0.01,random,,test,reactions_1434,
0.01,random,,test,reactions_1964,
0.01,random,,test,reactions_1179,
0.01,random,,test,reactions_3465,
0.01,random,,test,reactions_3625,
0.01,random,,test,reactions_1389,
0.01,random,,test,reactions_2122,
0.01,random,,test,reactions_2736,
0.01,random,,test,reactions_212,
0.01,random,,test,reactions_1047,
0.01,random,,test,reactions_1812,
0.01,random,,test,reactions_1209,
0.01,random,,test,reactions_1159,
0.01,random,,test,reactions_2479,
0.01,random,,test,reactions_147,
0.01,random,,test,reactions_3181,
0.01,random,,test,reactions_1347,
0.01,random,,test,reactions_3845,
0.01,random,,test,reactions_218,
0.01,random,,test,reactions_3425,
0.01,random,,test,reactions_1618,
0.01,random,,test,reactions_3664,
0.01,random,,test,reactions_2744,
0.01,random,,test,reactions_3261,
0.01,random,,test,reactions_1938,
0.01,random,,test,reactions_2800,
0.01,random,,test,reactions_342,
0.01,random,,test,reactions_3871,
0.01,random,,test,reactions_4,
0.01,random,,test,reactions_2724,
0.01,random,,test,reactions_3905,
0.01,random,,test,reactions_2539,
0.01,random,,test,reactions_1168,
0.01,random,,test,reactions_701,
0.01,random,,test,reactions_2463,
0.01,random,,test,reactions_1091,
0.01,random,,test,reactions_3066,
0.01,random,,test,reactions_1700,
0.01,random,,test,reactions_2125,
0.01,random,,test,reactions_3822,
0.01,random,,test,reactions_1900,
0.01,random,,test,reactions_1490,
0.01,random,,test,reactions_3937,
0.01,random,,test,reactions_157,
0.01,random,,test,reactions_2515,
0.01,random,,test,reactions_1683,
0.01,random,,test,reactions_2439,
0.01,random,,test,reactions_836,
0.01,random,,test,reactions_1218,
0.01,random,,test,reactions_3353,
0.01,random,,test,reactions_758,
0.01,random,,test,reactions_3609,
0.01,random,,test,reactions_3826,
0.01,random,,test,reactions_2620,
0.01,random,,test,reactions_1466,
0.01,random,,test,reactions_1046,
0.01,random,,test,reactions_3003,
0.01,random,,test,reactions_2749,
0.01,random,,test,reactions_2480,
0.01,random,,test,reactions_2945,
0.01,random,,test,reactions_1469,
0.01,random,,test,reactions_1599,
0.01,random,,test,reactions_3572,
0.01,random,,test,reactions_302,
0.01,random,,test,reactions_1623,
0.01,random,,test,reactions_1344,
0.01,random,,test,reactions_1662,
0.01,random,,test,reactions_1307,
0.01,random,,test,reactions_308,
0.01,random,,test,reactions_2662,
0.01,random,,test,reactions_241,
0.01,random,,test,reactions_1586,
0.01,random,,test,reactions_1595,
0.01,random,,test,reactions_700,
0.01,random,,test,reactions_2730,
0.01,random,,test,reactions_2985,
0.01,random,,test,reactions_1889,
0.01,random,,test,reactions_2665,
0.01,random,,test,reactions_1342,
0.01,random,,test,reactions_781,
0.01,random,,test,reactions_2768,
0.01,random,,test,reactions_1778,
0.01,random,,test,reactions_2849,
0.01,random,,test,reactions_569,
0.01,random,,test,reactions_986,
0.01,random,,test,reactions_2351,
0.01,random,,test,reactions_2875,
0.01,random,,test,reactions_3855,
0.01,random,,test,reactions_1098,
0.01,random,,test,reactions_1959,
0.01,random,,test,reactions_776,
0.01,random,,test,reactions_890,
0.01,random,,test,reactions_116,
0.01,random,,test,reactions_1312,
0.01,random,,test,reactions_2240,
0.01,random,,test,reactions_1521,
0.01,random,,test,reactions_2153,
0.01,random,,test,reactions_177,
0.01,random,,test,reactions_1870,
0.01,random,,test,reactions_1869,
0.01,random,,test,reactions_2056,
0.01,random,,test,reactions_488,
0.01,random,,test,reactions_2400,
0.01,random,,test,reactions_2630,
0.01,random,,test,reactions_2930,
