train_fraction,split_method,group_column,split,reaction_id,group_value
0.01,random,,valid,reactions_1392,
0.01,random,,valid,reactions_3708,
0.01,random,,valid,reactions_1751,
0.01,random,,valid,reactions_3060,
0.01,random,,valid,reactions_1486,
0.01,random,,valid,reactions_1526,
0.01,random,,valid,reactions_359,
0.01,random,,valid,reactions_1049,
0.01,random,,valid,reactions_417,
0.01,random,,valid,reactions_3893,
0.01,random,,valid,reactions_1096,
0.01,random,,valid,reactions_3762,
0.01,random,,valid,reactions_1387,
0.01,random,,valid,reactions_2880,
0.01,random,,valid,reactions_2496,
0.01,random,,valid,reactions_1857,
0.01,random,,valid,reactions_3514,
0.01,random,,valid,reactions_2065,
0.01,random,,valid,reactions_1265,
0.01,random,,valid,reactions_2455,
0.01,random,,valid,reactions_2395,
0.01,random,,valid,reactions_242,
0.01,random,,valid,reactions_3788,
0.01,random,,valid,reactions_1094,
0.01,random,,valid,reactions_2544,
0.01,random,,valid,reactions_1884,
0.01,random,,valid,reactions_691,
0.01,random,,valid,reactions_933,
0.01,random,,valid,reactions_2007,
0.01,random,,valid,reactions_1654,
0.01,random,,valid,reactions_1004,
0.01,random,,valid,reactions_1809,
0.01,random,,valid,reactions_148,
0.01,random,,valid,reactions_2057,
0.01,random,,valid,reactions_572,
0.01,random,,valid,reactions_1518,
0.01,random,,valid,reactions_2324,
0.01,random,,valid,reactions_978,
0.01,random,,valid,reactions_1024,
0.01,random,,valid,reactions_361,
0.01,random,,valid,reactions_2397,
0.01,random,,valid,reactions_507,
0.01,random,,valid,reactions_2566,
0.01,random,,valid,reactions_3423,
0.01,random,,valid,reactions_470,
0.01,random,,valid,reactions_574,
0.01,random,,valid,reactions_3538,
0.01,random,,valid,reactions_817,
0.01,random,,valid,reactions_32,
0.01,random,,valid,reactions_1190,
0.01,random,,valid,reactions_114,
0.01,random,,valid,reactions_2091,
0.01,random,,valid,reactions_2895,
0.01,random,,valid,reactions_1563,
0.01,random,,valid,reactions_2970,
0.01,random,,valid,reactions_848,
0.01,random,,valid,reactions_2048,
0.01,random,,valid,reactions_2383,
0.01,random,,valid,reactions_3479,
0.01,random,,valid,reactions_330,
0.01,random,,valid,reactions_1266,
0.01,random,,valid,reactions_2195,
0.01,random,,valid,reactions_3038,
0.01,random,,valid,reactions_1395,
0.01,random,,valid,reactions_3691,
0.01,random,,valid,reactions_1198,
0.01,random,,valid,reactions_1852,
0.01,random,,valid,reactions_3440,
0.01,random,,valid,reactions_3448,
0.01,random,,valid,reactions_2289,
0.01,random,,valid,reactions_2483,
0.01,random,,valid,reactions_2323,
0.01,random,,valid,reactions_1358,
0.01,random,,valid,reactions_792,
0.01,random,,valid,reactions_73,
0.01,random,,valid,reactions_3714,
0.01,random,,valid,reactions_265,
0.01,random,,valid,reactions_2479,
0.01,random,,valid,reactions_3594,
0.01,random,,valid,reactions_953,
0.01,random,,valid,reactions_1339,
0.01,random,,valid,reactions_3327,
0.01,random,,valid,reactions_609,
0.01,random,,valid,reactions_95,
0.01,random,,valid,reactions_1642,
0.01,random,,valid,reactions_524,
0.01,random,,valid,reactions_2394,
0.01,random,,valid,reactions_3255,
0.01,random,,valid,reactions_2214,
0.01,random,,valid,reactions_2563,
0.01,random,,valid,reactions_855,
0.01,random,,valid,reactions_212,
0.01,random,,valid,reactions_2215,
0.01,random,,valid,reactions_2893,
0.01,random,,valid,reactions_3116,
0.01,random,,valid,reactions_2613,
0.01,random,,valid,reactions_2560,
0.01,random,,valid,reactions_133,
0.01,random,,valid,reactions_1752,
0.01,random,,valid,reactions_3792,
0.01,random,,valid,reactions_688,
0.01,random,,valid,reactions_3118,
0.01,random,,valid,reactions_719,
0.01,random,,valid,reactions_119,
0.01,random,,valid,reactions_455,
0.01,random,,valid,reactions_2307,
0.01,random,,valid,reactions_2401,
0.01,random,,valid,reactions_1025,
0.01,random,,valid,reactions_139,
0.01,random,,valid,reactions_1127,
0.01,random,,valid,reactions_1932,
0.01,random,,valid,reactions_2224,
0.01,random,,valid,reactions_3406,
0.01,random,,valid,reactions_2474,
0.01,random,,valid,reactions_601,
0.01,random,,valid,reactions_3865,
0.01,random,,valid,reactions_2897,
0.01,random,,valid,reactions_332,
0.01,random,,valid,reactions_3215,
0.01,random,,valid,reactions_3473,
0.01,random,,valid,reactions_1396,
0.01,random,,valid,reactions_615,
0.01,random,,valid,reactions_3285,
0.01,random,,valid,reactions_484,
0.01,random,,valid,reactions_3268,
0.01,random,,valid,reactions_1577,
0.01,random,,valid,reactions_1152,
0.01,random,,valid,reactions_3490,
0.01,random,,valid,reactions_42,
0.01,random,,valid,reactions_3361,
0.01,random,,valid,reactions_1264,
0.01,random,,valid,reactions_3629,
0.01,random,,valid,reactions_171,
0.01,random,,valid,reactions_2789,
0.01,random,,valid,reactions_22,
0.01,random,,valid,reactions_1421,
0.01,random,,valid,reactions_629,
0.01,random,,valid,reactions_2404,
0.01,random,,valid,reactions_287,
0.01,random,,valid,reactions_2131,
0.01,random,,valid,reactions_3431,
0.01,random,,valid,reactions_457,
0.01,random,,valid,reactions_777,
0.01,random,,valid,reactions_299,
0.01,random,,valid,reactions_1316,
0.01,random,,valid,reactions_19,
0.01,random,,valid,reactions_1066,
0.01,random,,valid,reactions_1986,
0.01,random,,valid,reactions_2353,
0.01,random,,valid,reactions_3167,
0.01,random,,valid,reactions_824,
0.01,random,,valid,reactions_3471,
0.01,random,,valid,reactions_548,
0.01,random,,valid,reactions_1430,
0.01,random,,valid,reactions_627,
0.01,random,,valid,reactions_2981,
0.01,random,,valid,reactions_2207,
0.01,random,,valid,reactions_1861,
0.01,random,,valid,reactions_2470,
0.01,random,,valid,reactions_1091,
0.01,random,,valid,reactions_3770,
0.01,random,,valid,reactions_2432,
0.01,random,,valid,reactions_3191,
0.01,random,,valid,reactions_3314,
0.01,random,,valid,reactions_66,
0.01,random,,valid,reactions_2385,
0.01,random,,valid,reactions_1325,
0.01,random,,valid,reactions_3187,
0.01,random,,valid,reactions_569,
0.01,random,,valid,reactions_343,
0.01,random,,valid,reactions_340,
0.01,random,,valid,reactions_211,
0.01,random,,valid,reactions_1643,
0.01,random,,valid,reactions_2537,
0.01,random,,valid,reactions_48,
0.01,random,,valid,reactions_2051,
0.01,random,,valid,reactions_1204,
0.01,random,,valid,reactions_801,
0.01,random,,valid,reactions_814,
0.01,random,,valid,reactions_2030,
0.01,random,,valid,reactions_2696,
0.01,random,,valid,reactions_2562,
0.01,random,,valid,reactions_2790,
0.01,random,,valid,reactions_1513,
0.01,random,,valid,reactions_1781,
0.01,random,,valid,reactions_1088,
0.01,random,,valid,reactions_80,
0.01,random,,valid,reactions_3638,
0.01,random,,valid,reactions_592,
0.01,random,,valid,reactions_3661,
0.01,random,,valid,reactions_3823,
0.01,random,,valid,reactions_857,
0.01,random,,valid,reactions_3724,
0.01,random,,valid,reactions_1038,
0.01,random,,valid,reactions_918,
0.01,random,,valid,reactions_2011,
0.01,random,,valid,reactions_1692,
0.01,random,,valid,reactions_1100,
0.01,random,,valid,reactions_604,
0.01,random,,valid,reactions_2068,
0.01,random,,valid,reactions_1247,
0.01,random,,valid,reactions_3907,
0.01,random,,valid,reactions_2252,
0.01,random,,valid,reactions_793,
0.01,random,,valid,reactions_1157,
0.01,random,,valid,reactions_1988,
0.01,random,,valid,reactions_1681,
0.01,random,,valid,reactions_2331,
0.01,random,,valid,reactions_2445,
0.01,random,,valid,reactions_1160,
0.01,random,,valid,reactions_565,
0.01,random,,valid,reactions_968,
0.01,random,,valid,reactions_1920,
0.01,random,,valid,reactions_135,
0.01,random,,valid,reactions_1017,
0.01,random,,valid,reactions_1139,
0.01,random,,valid,reactions_1551,
0.01,random,,valid,reactions_1379,
0.01,random,,valid,reactions_2954,
0.01,random,,valid,reactions_3113,
0.01,random,,valid,reactions_2417,
0.01,random,,valid,reactions_733,
0.01,random,,valid,reactions_1445,
0.01,random,,valid,reactions_1007,
0.01,random,,valid,reactions_3904,
0.01,random,,valid,reactions_2604,
0.01,random,,valid,reactions_1925,
0.01,random,,valid,reactions_3640,
0.01,random,,valid,reactions_1789,
0.01,random,,valid,reactions_110,
0.01,random,,valid,reactions_3741,
0.01,random,,valid,reactions_3359,
0.01,random,,valid,reactions_3435,
0.01,random,,valid,reactions_987,
0.01,random,,valid,reactions_2402,
0.01,random,,valid,reactions_837,
0.01,random,,valid,reactions_2617,
0.01,random,,valid,reactions_3817,
0.01,random,,valid,reactions_1053,
0.01,random,,valid,reactions_160,
0.01,random,,valid,reactions_947,
0.01,random,,valid,reactions_3779,
0.01,random,,valid,reactions_2179,
0.01,random,,valid,reactions_3606,
0.01,random,,valid,reactions_2225,
0.01,random,,valid,reactions_1336,
0.01,random,,valid,reactions_2629,
0.01,random,,valid,reactions_3247,
0.01,random,,valid,reactions_558,
0.01,random,,valid,reactions_2421,
0.01,random,,valid,reactions_3532,
0.01,random,,valid,reactions_1638,
0.01,random,,valid,reactions_471,
0.01,random,,valid,reactions_699,
0.01,random,,valid,reactions_3258,
0.01,random,,valid,reactions_2587,
0.01,random,,valid,reactions_3628,
0.01,random,,valid,reactions_866,
0.01,random,,valid,reactions_1688,
0.01,random,,valid,reactions_3622,
0.01,random,,valid,reactions_2313,
0.01,random,,valid,reactions_486,
0.01,random,,valid,reactions_1829,
0.01,random,,valid,reactions_809,
0.01,random,,valid,reactions_2699,
0.01,random,,valid,reactions_357,
0.01,random,,valid,reactions_1032,
0.01,random,,valid,reactions_2070,
0.01,random,,valid,reactions_1064,
0.01,random,,valid,reactions_714,
0.01,random,,valid,reactions_1682,
0.01,random,,valid,reactions_3139,
0.01,random,,valid,reactions_2419,
0.01,random,,valid,reactions_370,
0.01,random,,valid,reactions_412,
0.01,random,,valid,reactions_2269,
0.01,random,,valid,reactions_2442,
0.01,random,,valid,reactions_1023,
0.01,random,,valid,reactions_2107,
0.01,random,,valid,reactions_3525,
0.01,random,,valid,reactions_2531,
0.01,random,,valid,reactions_1725,
0.01,random,,valid,reactions_753,
0.01,random,,valid,reactions_2810,
0.01,random,,valid,reactions_650,
0.01,random,,valid,reactions_126,
0.01,random,,valid,reactions_1963,
0.01,random,,valid,reactions_941,
0.01,random,,valid,reactions_1993,
0.01,random,,valid,reactions_1163,
0.01,random,,valid,reactions_2088,
0.01,random,,valid,reactions_2173,
0.01,random,,valid,reactions_3161,
0.01,random,,valid,reactions_3399,
0.01,random,,valid,reactions_1987,
0.01,random,,valid,reactions_537,
0.01,random,,valid,reactions_1482,
0.01,random,,valid,reactions_3364,
0.01,random,,valid,reactions_2226,
0.01,random,,valid,reactions_1150,
0.01,random,,valid,reactions_1971,
0.01,random,,valid,reactions_3505,
0.01,random,,valid,reactions_3030,
0.01,random,,valid,reactions_1394,
0.01,random,,valid,reactions_789,
0.01,random,,valid,reactions_576,
0.01,random,,valid,reactions_2753,
0.01,random,,valid,reactions_1276,
0.01,random,,valid,reactions_3814,
0.01,random,,valid,reactions_184,
0.01,random,,valid,reactions_2172,
0.01,random,,valid,reactions_175,
0.01,random,,valid,reactions_2909,
0.01,random,,valid,reactions_1093,
0.01,random,,valid,reactions_2930,
0.01,random,,valid,reactions_1268,
0.01,random,,valid,reactions_3328,
0.01,random,,valid,reactions_3572,
0.01,random,,valid,reactions_1703,
0.01,random,,valid,reactions_3021,
0.01,random,,valid,reactions_1488,
0.01,random,,valid,reactions_2932,
0.01,random,,valid,reactions_364,
0.01,random,,valid,reactions_438,
0.01,random,,valid,reactions_1212,
0.01,random,,valid,reactions_3181,
0.01,random,,valid,reactions_2191,
0.01,random,,valid,reactions_3826,
0.01,random,,valid,reactions_2497,
0.01,random,,valid,reactions_1027,
0.01,random,,valid,reactions_3484,
0.01,random,,valid,reactions_313,
0.01,random,,test,reactions_2580,
0.01,random,,test,reactions_20,
0.01,random,,test,reactions_3102,
0.01,random,,test,reactions_982,
0.01,random,,test,reactions_191,
0.01,random,,test,reactions_619,
0.01,random,,test,reactions_1262,
0.01,random,,test,reactions_1519,
0.01,random,,test,reactions_498,
0.01,random,,test,reactions_1196,
0.01,random,,test,reactions_2801,
0.01,random,,test,reactions_2642,
0.01,random,,test,reactions_2164,
0.01,random,,test,reactions_3057,
0.01,random,,test,reactions_2169,
0.01,random,,test,reactions_382,
0.01,random,,test,reactions_1002,
0.01,random,,test,reactions_2212,
0.01,random,,test,reactions_3881,
0.01,random,,test,reactions_1175,
0.01,random,,test,reactions_742,
0.01,random,,test,reactions_2732,
0.01,random,,test,reactions_3557,
0.01,random,,test,reactions_825,
0.01,random,,test,reactions_3596,
0.01,random,,test,reactions_666,
0.01,random,,test,reactions_3376,
0.01,random,,test,reactions_2116,
0.01,random,,test,reactions_2330,
0.01,random,,test,reactions_3257,
0.01,random,,test,reactions_2284,
0.01,random,,test,reactions_2986,
0.01,random,,test,reactions_760,
0.01,random,,test,reactions_2937,
0.01,random,,test,reactions_461,
0.01,random,,test,reactions_104,
0.01,random,,test,reactions_2311,
0.01,random,,test,reactions_2108,
0.01,random,,test,reactions_1972,
0.01,random,,test,reactions_3609,
0.01,random,,test,reactions_3764,
0.01,random,,test,reactions_1018,
0.01,random,,test,reactions_166,
0.01,random,,test,reactions_2994,
0.01,random,,test,reactions_2794,
0.01,random,,test,reactions_3859,
0.01,random,,test,reactions_1449,
0.01,random,,test,reactions_3356,
0.01,random,,test,reactions_2122,
0.01,random,,test,reactions_2183,
0.01,random,,test,reactions_2749,
0.01,random,,test,reactions_1876,
0.01,random,,test,reactions_2459,
0.01,random,,test,reactions_2006,
0.01,random,,test,reactions_2012,
0.01,random,,test,reactions_1726,
0.01,random,,test,reactions_2922,
0.01,random,,test,reactions_754,
0.01,random,,test,reactions_3220,
0.01,random,,test,reactions_116,
0.01,random,,test,reactions_1747,
0.01,random,,test,reactions_3138,
0.01,random,,test,reactions_1124,
0.01,random,,test,reactions_3202,
0.01,random,,test,reactions_454,
0.01,random,,test,reactions_2247,
0.01,random,,test,reactions_499,
0.01,random,,test,reactions_1383,
0.01,random,,test,reactions_3172,
0.01,random,,test,reactions_3637,
0.01,random,,test,reactions_3301,
0.01,random,,test,reactions_2444,
0.01,random,,test,reactions_1928,
0.01,random,,test,reactions_865,
0.01,random,,test,reactions_3329,
0.01,random,,test,reactions_2574,
0.01,random,,test,reactions_2586,
0.01,random,,test,reactions_3035,
0.01,random,,test,reactions_293,
0.01,random,,test,reactions_1607,
0.01,random,,test,reactions_2228,
0.01,random,,test,reactions_3651,
0.01,random,,test,reactions_411,
0.01,random,,test,reactions_3140,
0.01,random,,test,reactions_1609,
0.01,random,,test,reactions_2503,
0.01,random,,test,reactions_2847,
0.01,random,,test,reactions_722,
0.01,random,,test,reactions_276,
0.01,random,,test,reactions_2072,
0.01,random,,test,reactions_307,
0.01,random,,test,reactions_1599,
0.01,random,,test,reactions_1058,
0.01,random,,test,reactions_2485,
0.01,random,,test,reactions_1896,
0.01,random,,test,reactions_310,
0.01,random,,test,reactions_292,
0.01,random,,test,reactions_59,
0.01,random,,test,reactions_1046,
0.01,random,,test,reactions_1328,
0.01,random,,test,reactions_1350,
0.01,random,,test,reactions_2904,
0.01,random,,test,reactions_1164,
0.01,random,,test,reactions_3198,
0.01,random,,test,reactions_3633,
0.01,random,,test,reactions_3678,
0.01,random,,test,reactions_1903,
0.01,random,,test,reactions_762,
0.01,random,,test,reactions_1989,
0.01,random,,test,reactions_2913,
0.01,random,,test,reactions_2934,
0.01,random,,test,reactions_2939,
0.01,random,,test,reactions_2490,
0.01,random,,test,reactions_966,
0.01,random,,test,reactions_1598,
0.01,random,,test,reactions_2530,
0.01,random,,test,reactions_1890,
0.01,random,,test,reactions_2186,
0.01,random,,test,reactions_429,
0.01,random,,test,reactions_2680,
0.01,random,,test,reactions_194,
0.01,random,,test,reactions_692,
0.01,random,,test,reactions_3308,
0.01,random,,test,reactions_2950,
0.01,random,,test,reactions_2347,
0.01,random,,test,reactions_3545,
0.01,random,,test,reactions_2555,
0.01,random,,test,reactions_2923,
0.01,random,,test,reactions_1874,
0.01,random,,test,reactions_3951,
0.01,random,,test,reactions_3410,
0.01,random,,test,reactions_3902,
0.01,random,,test,reactions_2636,
0.01,random,,test,reactions_1189,
0.01,random,,test,reactions_2627,
0.01,random,,test,reactions_1818,
0.01,random,,test,reactions_3620,
0.01,random,,test,reactions_445,
0.01,random,,test,reactions_2798,
0.01,random,,test,reactions_2080,
0.01,random,,test,reactions_3154,
0.01,random,,test,reactions_2475,
0.01,random,,test,reactions_2692,
0.01,random,,test,reactions_3265,
0.01,random,,test,reactions_1698,
0.01,random,,test,reactions_2192,
0.01,random,,test,reactions_1921,
0.01,random,,test,reactions_2081,
0.01,random,,test,reactions_3592,
0.01,random,,test,reactions_531,
0.01,random,,test,reactions_1271,
0.01,random,,test,reactions_3296,
0.01,random,,test,reactions_1159,
0.01,random,,test,reactions_1771,
0.01,random,,test,reactions_2618,
0.01,random,,test,reactions_2639,
0.01,random,,test,reactions_1699,
0.01,random,,test,reactions_2339,
0.01,random,,test,reactions_1050,
0.01,random,,test,reactions_3280,
0.01,random,,test,reactions_1309,
0.01,random,,test,reactions_413,
0.01,random,,test,reactions_2679,
0.01,random,,test,reactions_3599,
0.01,random,,test,reactions_3081,
0.01,random,,test,reactions_2890,
0.01,random,,test,reactions_1803,
0.01,random,,test,reactions_3075,
0.01,random,,test,reactions_1335,
0.01,random,,test,reactions_3679,
0.01,random,,test,reactions_362,
0.01,random,,test,reactions_3320,
0.01,random,,test,reactions_788,
0.01,random,,test,reactions_1037,
0.01,random,,test,reactions_1222,
0.01,random,,test,reactions_3338,
0.01,random,,test,reactions_756,
0.01,random,,test,reactions_2453,
0.01,random,,test,reactions_2730,
0.01,random,,test,reactions_2429,
0.01,random,,test,reactions_2274,
0.01,random,,test,reactions_3325,
0.01,random,,test,reactions_2181,
0.01,random,,test,reactions_2967,
0.01,random,,test,reactions_573,
0.01,random,,test,reactions_224,
0.01,random,,test,reactions_2701,
0.01,random,,test,reactions_2656,
0.01,random,,test,reactions_1154,
0.01,random,,test,reactions_2199,
0.01,random,,test,reactions_624,
0.01,random,,test,reactions_3148,
0.01,random,,test,reactions_1231,
0.01,random,,test,reactions_1533,
0.01,random,,test,reactions_2441,
0.01,random,,test,reactions_237,
0.01,random,,test,reactions_1831,
0.01,random,,test,reactions_2751,
0.01,random,,test,reactions_2600,
0.01,random,,test,reactions_2784,
0.01,random,,test,reactions_1733,
0.01,random,,test,reactions_477,
0.01,random,,test,reactions_3120,
0.01,random,,test,reactions_2345,
0.01,random,,test,reactions_2409,
0.01,random,,test,reactions_2750,
0.01,random,,test,reactions_3074,
0.01,random,,test,reactions_202,
0.01,random,,test,reactions_749,
0.01,random,,test,reactions_1400,
0.01,random,,test,reactions_1321,
0.01,random,,test,reactions_2983,
0.01,random,,test,reactions_2917,
0.01,random,,test,reactions_3940,
0.01,random,,test,reactions_1378,
0.01,random,,test,reactions_3655,
0.01,random,,test,reactions_2521,
0.01,random,,test,reactions_267,
0.01,random,,test,reactions_401,
0.01,random,,test,reactions_927,
0.01,random,,test,reactions_3546,
0.01,random,,test,reactions_1625,
0.01,random,,test,reactions_2363,
0.01,random,,test,reactions_3935,
0.01,random,,test,reactions_2648,
0.01,random,,test,reactions_3844,
0.01,random,,test,reactions_450,
0.01,random,,test,reactions_2964,
0.01,random,,test,reactions_1260,
0.01,random,,test,reactions_3188,
0.01,random,,test,reactions_2678,
0.01,random,,test,reactions_3742,
0.01,random,,test,reactions_830,
0.01,random,,test,reactions_3677,
0.01,random,,test,reactions_3441,
0.01,random,,test,reactions_1973,
0.01,random,,test,reactions_1307,
0.01,random,,test,reactions_416,
0.01,random,,test,reactions_2286,
0.01,random,,test,reactions_2438,
0.01,random,,test,reactions_1182,
0.01,random,,test,reactions_2380,
0.01,random,,test,reactions_3437,
0.01,random,,test,reactions_2708,
0.01,random,,test,reactions_2752,
0.01,random,,test,reactions_386,
0.01,random,,test,reactions_3122,
0.01,random,,test,reactions_2811,
0.01,random,,test,reactions_1777,
0.01,random,,test,reactions_1893,
0.01,random,,test,reactions_2551,
0.01,random,,test,reactions_3489,
0.01,random,,test,reactions_1241,
0.01,random,,test,reactions_2281,
0.01,random,,test,reactions_861,
0.01,random,,test,reactions_613,
0.01,random,,test,reactions_2539,
0.01,random,,test,reactions_248,
0.01,random,,test,reactions_2742,
0.01,random,,test,reactions_2507,
0.01,random,,test,reactions_840,
0.01,random,,test,reactions_3330,
0.01,random,,test,reactions_556,
0.01,random,,test,reactions_1910,
0.01,random,,test,reactions_3928,
0.01,random,,test,reactions_3615,
0.01,random,,test,reactions_2136,
0.01,random,,test,reactions_532,
0.01,random,,test,reactions_596,
0.01,random,,test,reactions_397,
0.01,random,,test,reactions_3700,
0.01,random,,test,reactions_566,
0.01,random,,test,reactions_3756,
0.01,random,,test,reactions_2216,
0.01,random,,test,reactions_60,
0.01,random,,test,reactions_890,
0.01,random,,test,reactions_901,
0.01,random,,test,reactions_2305,
0.01,random,,test,reactions_679,
0.01,random,,test,reactions_3339,
0.01,random,,test,reactions_1539,
0.01,random,,test,reactions_1337,
0.01,random,,test,reactions_2812,
0.01,random,,test,reactions_3675,
0.01,random,,test,reactions_1431,
0.01,random,,test,reactions_1191,
0.01,random,,test,reactions_3123,
0.01,random,,test,reactions_1653,
0.01,random,,test,reactions_3193,
0.01,random,,test,reactions_960,
0.01,random,,test,reactions_3491,
0.01,random,,test,reactions_543,
0.01,random,,test,reactions_408,
0.01,random,,test,reactions_1895,
0.01,random,,test,reactions_130,
0.01,random,,test,reactions_82,
0.01,random,,test,reactions_2772,
0.01,random,,test,reactions_381,
0.01,random,,test,reactions_3668,
0.01,random,,test,reactions_726,
0.01,random,,test,reactions_140,
0.01,random,,test,reactions_983,
0.01,random,,test,reactions_290,
0.01,random,,test,reactions_1021,
0.01,random,,test,reactions_702,
0.01,random,,test,reactions_2850,
0.01,random,,test,reactions_156,
0.01,random,,test,reactions_1849,
0.01,random,,test,reactions_783,
0.01,random,,test,reactions_3475,
0.01,random,,test,reactions_2410,
0.01,random,,test,reactions_1822,
0.01,random,,test,reactions_3658,
0.01,random,,test,reactions_87,
0.01,random,,test,reactions_1015,
0.01,random,,test,reactions_112,
0.01,random,,test,reactions_2579,
0.01,random,,test,reactions_2388,
0.01,random,,test,reactions_1855,
0.01,random,,test,reactions_1697,
0.01,random,,test,reactions_198,
0.01,random,,test,reactions_2050,
0.01,random,,test,reactions_1843,
0.01,random,,test,reactions_2326,
0.01,random,,test,reactions_994,
0.01,random,,test,reactions_1361,
0.01,random,,test,reactions_2104,
0.01,random,,test,reactions_1765,
0.01,random,,test,reactions_2778,
0.01,random,,test,reactions_2725,
0.01,random,,test,reactions_2135,
0.01,random,,test,reactions_3278,
0.01,random,,test,reactions_3196,
0.01,random,,test,reactions_482,
0.01,random,,test,reactions_1814,
0.01,random,,test,reactions_2190,
0.01,random,,test,reactions_3689,
0.01,random,,test,reactions_440,
0.01,random,,test,reactions_222,
0.01,random,,test,reactions_496,
0.01,random,,test,reactions_49,
0.01,random,,test,reactions_1554,
0.01,random,,test,reactions_355,
0.01,random,,test,reactions_724,
0.01,random,,test,reactions_409,
0.01,random,,test,reactions_3732,
0.01,random,,test,reactions_1974,
0.01,random,,test,reactions_63,
0.01,random,,test,reactions_1661,
0.01,random,,test,reactions_2408,
0.01,random,,test,reactions_400,
0.01,random,,test,reactions_1605,
0.01,random,,test,reactions_587,
0.01,random,,test,reactions_1273,
0.01,random,,test,reactions_1877,
0.01,random,,test,reactions_1047,
0.01,random,,test,reactions_1848,
0.01,random,,test,reactions_791,
0.01,random,,test,reactions_2358,
0.01,random,,test,reactions_741,
0.01,random,,test,reactions_797,
0.01,random,,test,reactions_3169,
0.01,random,,test,reactions_746,
0.01,random,,test,reactions_3082,
0.01,random,,test,reactions_490,
0.01,random,,test,reactions_3944,
0.01,random,,test,reactions_3806,
0.01,random,,test,reactions_885,
0.01,random,,test,reactions_1946,
0.01,random,,test,reactions_2431,
0.01,random,,test,reactions_1168,
0.01,random,,test,reactions_266,
0.01,random,,test,reactions_2071,
0.01,random,,test,reactions_3005,
0.01,random,,test,reactions_3254,
0.01,random,,test,reactions_326,
0.01,random,,test,reactions_2623,
0.01,random,,test,reactions_3680,
0.01,random,,test,reactions_1557,
0.01,random,,test,reactions_3397,
0.01,random,,test,reactions_2450,
0.01,random,,test,reactions_2783,
0.01,random,,test,reactions_5,
0.01,random,,test,reactions_1475,
