train_fraction,split_method,group_column,split,reaction_id,group_value
0.01,random,,valid,reactions_2085,
0.01,random,,valid,reactions_2337,
0.01,random,,valid,reactions_3570,
0.01,random,,valid,reactions_1813,
0.01,random,,valid,reactions_1582,
0.01,random,,valid,reactions_1412,
0.01,random,,valid,reactions_2020,
0.01,random,,valid,reactions_3158,
0.01,random,,valid,reactions_140,
0.01,random,,valid,reactions_2360,
0.01,random,,valid,reactions_1107,
0.01,random,,valid,reactions_3458,
0.01,random,,valid,reactions_57,
0.01,random,,valid,reactions_3742,
0.01,random,,valid,reactions_3874,
0.01,random,,valid,reactions_3615,
0.01,random,,valid,reactions_1496,
0.01,random,,valid,reactions_3052,
0.01,random,,valid,reactions_1119,
0.01,random,,valid,reactions_1132,
0.01,random,,valid,reactions_54,
0.01,random,,valid,reactions_2075,
0.01,random,,valid,reactions_2391,
0.01,random,,valid,reactions_3382,
0.01,random,,valid,reactions_55,
0.01,random,,valid,reactions_2047,
0.01,random,,valid,reactions_3729,
0.01,random,,valid,reactions_2532,
0.01,random,,valid,reactions_1284,
0.01,random,,valid,reactions_2509,
0.01,random,,valid,reactions_2343,
0.01,random,,valid,reactions_2299,
0.01,random,,valid,reactions_783,
0.01,random,,valid,reactions_2978,
0.01,random,,valid,reactions_3932,
0.01,random,,valid,reactions_2974,
0.01,random,,valid,reactions_99,
0.01,random,,valid,reactions_1566,
0.01,random,,valid,reactions_3796,
0.01,random,,valid,reactions_339,
0.01,random,,valid,reactions_733,
0.01,random,,valid,reactions_804,
0.01,random,,valid,reactions_3366,
0.01,random,,valid,reactions_1440,
0.01,random,,valid,reactions_1892,
0.01,random,,valid,reactions_2442,
0.01,random,,valid,reactions_3812,
0.01,random,,valid,reactions_2371,
0.01,random,,valid,reactions_2644,
0.01,random,,valid,reactions_1669,
0.01,random,,valid,reactions_1317,
0.01,random,,valid,reactions_2290,
0.01,random,,valid,reactions_3173,
0.01,random,,valid,reactions_1889,
0.01,random,,valid,reactions_19,
0.01,random,,valid,reactions_3036,
0.01,random,,valid,reactions_2130,
0.01,random,,valid,reactions_2175,
0.01,random,,valid,reactions_2617,
0.01,random,,valid,reactions_713,
0.01,random,,valid,reactions_3111,
0.01,random,,valid,reactions_2951,
0.01,random,,valid,reactions_3534,
0.01,random,,valid,reactions_1215,
0.01,random,,valid,reactions_3145,
0.01,random,,valid,reactions_1334,
0.01,random,,valid,reactions_769,
0.01,random,,valid,reactions_3763,
0.01,random,,valid,reactions_1871,
0.01,random,,valid,reactions_207,
0.01,random,,valid,reactions_3308,
0.01,random,,valid,reactions_1653,
0.01,random,,valid,reactions_3169,
0.01,random,,valid,reactions_3563,
0.01,random,,valid,reactions_2424,
0.01,random,,valid,reactions_1577,
0.01,random,,valid,reactions_581,
0.01,random,,valid,reactions_2741,
0.01,random,,valid,reactions_30,
0.01,random,,valid,reactions_794,
0.01,random,,valid,reactions_2342,
0.01,random,,valid,reactions_3825,
0.01,random,,valid,reactions_881,
0.01,random,,valid,reactions_2354,
0.01,random,,valid,reactions_1200,
0.01,random,,valid,reactions_360,
0.01,random,,valid,reactions_2271,
0.01,random,,valid,reactions_2170,
0.01,random,,valid,reactions_2165,
0.01,random,,valid,reactions_3155,
0.01,random,,valid,reactions_1482,
0.01,random,,valid,reactions_1748,
0.01,random,,valid,reactions_2147,
0.01,random,,valid,reactions_3294,
0.01,random,,valid,reactions_739,
0.01,random,,valid,reactions_2656,
0.01,random,,valid,reactions_3890,
0.01,random,,valid,reactions_1646,
0.01,random,,valid,reactions_3094,
0.01,random,,valid,reactions_1572,
0.01,random,,valid,reactions_798,
0.01,random,,valid,reactions_1434,
0.01,random,,valid,reactions_1302,
0.01,random,,valid,reactions_779,
0.01,random,,valid,reactions_943,
0.01,random,,valid,reactions_53,
0.01,random,,valid,reactions_3528,
0.01,random,,valid,reactions_2925,
0.01,random,,valid,reactions_1964,
0.01,random,,valid,reactions_1998,
0.01,random,,valid,reactions_2576,
0.01,random,,valid,reactions_3249,
0.01,random,,valid,reactions_2242,
0.01,random,,valid,reactions_723,
0.01,random,,valid,reactions_3114,
0.01,random,,valid,reactions_3554,
0.01,random,,valid,reactions_3398,
0.01,random,,valid,reactions_3847,
0.01,random,,valid,reactions_3727,
0.01,random,,valid,reactions_678,
0.01,random,,valid,reactions_195,
0.01,random,,valid,reactions_1377,
0.01,random,,valid,reactions_1590,
0.01,random,,valid,reactions_1655,
0.01,random,,valid,reactions_2372,
0.01,random,,valid,reactions_2529,
0.01,random,,valid,reactions_2515,
0.01,random,,valid,reactions_663,
0.01,random,,valid,reactions_2622,
0.01,random,,valid,reactions_547,
0.01,random,,valid,reactions_2559,
0.01,random,,valid,reactions_3002,
0.01,random,,valid,reactions_2173,
0.01,random,,valid,reactions_1988,
0.01,random,,valid,reactions_3634,
0.01,random,,valid,reactions_2619,
0.01,random,,valid,reactions_2626,
0.01,random,,valid,reactions_2330,
0.01,random,,valid,reactions_2636,
0.01,random,,valid,reactions_773,
0.01,random,,valid,reactions_135,
0.01,random,,valid,reactions_1532,
0.01,random,,valid,reactions_2798,
0.01,random,,valid,reactions_2919,
0.01,random,,valid,reactions_368,
0.01,random,,valid,reactions_1990,
0.01,random,,valid,reactions_973,
0.01,random,,valid,reactions_1499,
0.01,random,,valid,reactions_2907,
0.01,random,,valid,reactions_3248,
0.01,random,,valid,reactions_1295,
0.01,random,,valid,reactions_2876,
0.01,random,,valid,reactions_915,
0.01,random,,valid,reactions_2454,
0.01,random,,valid,reactions_2914,
0.01,random,,valid,reactions_3628,
0.01,random,,valid,reactions_1551,
0.01,random,,valid,reactions_2809,
0.01,random,,valid,reactions_3745,
0.01,random,,valid,reactions_422,
0.01,random,,valid,reactions_2430,
0.01,random,,valid,reactions_1418,
0.01,random,,valid,reactions_2318,
0.01,random,,valid,reactions_3651,
0.01,random,,valid,reactions_2683,
0.01,random,,valid,reactions_836,
0.01,random,,valid,reactions_1388,
0.01,random,,valid,reactions_2315,
0.01,random,,valid,reactions_3161,
0.01,random,,valid,reactions_3455,
0.01,random,,valid,reactions_2707,
0.01,random,,valid,reactions_3415,
0.01,random,,valid,reactions_202,
0.01,random,,valid,reactions_1345,
0.01,random,,valid,reactions_1927,
0.01,random,,valid,reactions_146,
0.01,random,,valid,reactions_148,
0.01,random,,valid,reactions_946,
0.01,random,,valid,reactions_1641,
0.01,random,,valid,reactions_1012,
0.01,random,,valid,reactions_1147,
0.01,random,,valid,reactions_487,
0.01,random,,valid,reactions_1807,
0.01,random,,valid,reactions_2228,
0.01,random,,valid,reactions_1679,
0.01,random,,valid,reactions_7,
0.01,random,,valid,reactions_1776,
0.01,random,,valid,reactions_3349,
0.01,random,,valid,reactions_956,
0.01,random,,valid,reactions_93,
0.01,random,,valid,reactions_3330,
0.01,random,,valid,reactions_2516,
0.01,random,,valid,reactions_3829,
0.01,random,,valid,reactions_1343,
0.01,random,,valid,reactions_894,
0.01,random,,valid,reactions_1702,
0.01,random,,valid,reactions_3900,
0.01,random,,valid,reactions_3867,
0.01,random,,valid,reactions_2094,
0.01,random,,valid,reactions_1464,
0.01,random,,valid,reactions_1490,
0.01,random,,valid,reactions_1105,
0.01,random,,valid,reactions_3063,
0.01,random,,valid,reactions_3078,
0.01,random,,valid,reactions_3218,
0.01,random,,valid,reactions_2171,
0.01,random,,valid,reactions_3700,
0.01,random,,valid,reactions_220,
0.01,random,,valid,reactions_2648,
0.01,random,,valid,reactions_2477,
0.01,random,,valid,reactions_1407,
0.01,random,,valid,reactions_2407,
0.01,random,,valid,reactions_3813,
0.01,random,,valid,reactions_3427,
0.01,random,,valid,reactions_860,
0.01,random,,valid,reactions_971,
0.01,random,,valid,reactions_2618,
0.01,random,,valid,reactions_3749,
0.01,random,,valid,reactions_3183,
0.01,random,,valid,reactions_3598,
0.01,random,,valid,reactions_2453,
0.01,random,,valid,reactions_1895,
0.01,random,,valid,reactions_1124,
0.01,random,,valid,reactions_1160,
0.01,random,,valid,reactions_3804,
0.01,random,,valid,reactions_423,
0.01,random,,valid,reactions_384,
0.01,random,,valid,reactions_615,
0.01,random,,valid,reactions_2734,
0.01,random,,valid,reactions_3000,
0.01,random,,valid,reactions_1764,
0.01,random,,valid,reactions_1025,
0.01,random,,valid,reactions_2484,
0.01,random,,valid,reactions_765,
0.01,random,,valid,reactions_1817,
0.01,random,,valid,reactions_1144,
0.01,random,,valid,reactions_1611,
0.01,random,,valid,reactions_1697,
0.01,random,,valid,reactions_821,
0.01,random,,valid,reactions_2901,
0.01,random,,valid,reactions_3356,
0.01,random,,valid,reactions_634,
0.01,random,,valid,reactions_3326,
0.01,random,,valid,reactions_2834,
0.01,random,,valid,reactions_3799,
0.01,random,,valid,reactions_1738,
0.01,random,,valid,reactions_3627,
0.01,random,,valid,reactions_1491,
0.01,random,,valid,reactions_235,
0.01,random,,valid,reactions_1835,
0.01,random,,valid,reactions_2556,
0.01,random,,valid,reactions_88,
0.01,random,,valid,reactions_1629,
0.01,random,,valid,reactions_1294,
0.01,random,,valid,reactions_2298,
0.01,random,,valid,reactions_2057,
0.01,random,,valid,reactions_3312,
0.01,random,,valid,reactions_3770,
0.01,random,,valid,reactions_1143,
0.01,random,,valid,reactions_3530,
0.01,random,,valid,reactions_1910,
0.01,random,,valid,reactions_704,
0.01,random,,valid,reactions_3673,
0.01,random,,valid,reactions_869,
0.01,random,,valid,reactions_2071,
0.01,random,,valid,reactions_1814,
0.01,random,,valid,reactions_34,
0.01,random,,valid,reactions_203,
0.01,random,,valid,reactions_3937,
0.01,random,,valid,reactions_1575,
0.01,random,,valid,reactions_1364,
0.01,random,,valid,reactions_850,
0.01,random,,valid,reactions_2937,
0.01,random,,valid,reactions_120,
0.01,random,,valid,reactions_44,
0.01,random,,valid,reactions_3875,
0.01,random,,valid,reactions_3399,
0.01,random,,valid,reactions_2495,
0.01,random,,valid,reactions_643,
0.01,random,,valid,reactions_2295,
0.01,random,,valid,reactions_3562,
0.01,random,,valid,reactions_1413,
0.01,random,,valid,reactions_3818,
0.01,random,,valid,reactions_162,
0.01,random,,valid,reactions_3608,
0.01,random,,valid,reactions_3360,
0.01,random,,valid,reactions_1559,
0.01,random,,valid,reactions_728,
0.01,random,,valid,reactions_3391,
0.01,random,,valid,reactions_2471,
0.01,random,,valid,reactions_2022,
0.01,random,,valid,reactions_2552,
0.01,random,,valid,reactions_2339,
0.01,random,,valid,reactions_1202,
0.01,random,,valid,reactions_964,
0.01,random,,valid,reactions_3314,
0.01,random,,valid,reactions_1043,
0.01,random,,valid,reactions_1212,
0.01,random,,valid,reactions_1924,
0.01,random,,valid,reactions_3509,
0.01,random,,valid,reactions_1097,
0.01,random,,valid,reactions_1391,
0.01,random,,valid,reactions_2349,
0.01,random,,valid,reactions_259,
0.01,random,,valid,reactions_1257,
0.01,random,,valid,reactions_891,
0.01,random,,valid,reactions_1670,
0.01,random,,valid,reactions_2674,
0.01,random,,valid,reactions_2611,
0.01,random,,valid,reactions_545,
0.01,random,,valid,reactions_2543,
0.01,random,,valid,reactions_3550,
0.01,random,,valid,reactions_2366,
0.01,random,,valid,reactions_551,
0.01,random,,valid,reactions_3885,
0.01,random,,valid,reactions_788,
0.01,random,,valid,reactions_2573,
0.01,random,,valid,reactions_3929,
0.01,random,,valid,reactions_2258,
0.01,random,,valid,reactions_1968,
0.01,random,,valid,reactions_3836,
0.01,random,,valid,reactions_2176,
0.01,random,,valid,reactions_2015,
0.01,random,,valid,reactions_1430,
0.01,random,,valid,reactions_865,
0.01,random,,valid,reactions_222,
0.01,random,,valid,reactions_1959,
0.01,random,,valid,reactions_2733,
0.01,random,,valid,reactions_2479,
0.01,random,,valid,reactions_799,
0.01,random,,valid,reactions_3175,
0.01,random,,valid,reactions_3573,
0.01,random,,valid,reactions_950,
0.01,random,,valid,reactions_3033,
0.01,random,,valid,reactions_2069,
0.01,random,,valid,reactions_2108,
0.01,random,,valid,reactions_2416,
0.01,random,,valid,reactions_3949,
0.01,random,,valid,reactions_3594,
0.01,random,,valid,reactions_14,
0.01,random,,valid,reactions_2959,
0.01,random,,valid,reactions_1409,
0.01,random,,valid,reactions_454,
0.01,random,,valid,reactions_441,
0.01,random,,valid,reactions_1796,
0.01,random,,valid,reactions_1512,
0.01,random,,valid,reactions_1351,
0.01,random,,valid,reactions_2460,
0.01,random,,valid,reactions_1831,
0.01,random,,valid,reactions_3389,
0.01,random,,valid,reactions_2328,
0.01,random,,valid,reactions_1372,
0.01,random,,valid,reactions_2765,
0.01,random,,valid,reactions_387,
0.01,random,,valid,reactions_3234,
0.01,random,,valid,reactions_506,
0.01,random,,valid,reactions_2819,
0.01,random,,valid,reactions_3575,
0.01,random,,valid,reactions_2322,
0.01,random,,valid,reactions_3529,
0.01,random,,valid,reactions_623,
0.01,random,,valid,reactions_988,
0.01,random,,test,reactions_3443,
0.01,random,,test,reactions_3894,
0.01,random,,test,reactions_3350,
0.01,random,,test,reactions_597,
0.01,random,,test,reactions_2555,
0.01,random,,test,reactions_2911,
0.01,random,,test,reactions_1758,
0.01,random,,test,reactions_2357,
0.01,random,,test,reactions_708,
0.01,random,,test,reactions_2885,
0.01,random,,test,reactions_1369,
0.01,random,,test,reactions_2857,
0.01,random,,test,reactions_2705,
0.01,random,,test,reactions_1591,
0.01,random,,test,reactions_1681,
0.01,random,,test,reactions_3311,
0.01,random,,test,reactions_213,
0.01,random,,test,reactions_1473,
0.01,random,,test,reactions_2502,
0.01,random,,test,reactions_1213,
0.01,random,,test,reactions_1444,
0.01,random,,test,reactions_2046,
0.01,random,,test,reactions_3185,
0.01,random,,test,reactions_1384,
0.01,random,,test,reactions_204,
0.01,random,,test,reactions_256,
0.01,random,,test,reactions_3023,
0.01,random,,test,reactions_3525,
0.01,random,,test,reactions_900,
0.01,random,,test,reactions_1436,
0.01,random,,test,reactions_290,
0.01,random,,test,reactions_3779,
0.01,random,,test,reactions_2860,
0.01,random,,test,reactions_414,
0.01,random,,test,reactions_3648,
0.01,random,,test,reactions_2917,
0.01,random,,test,reactions_2903,
0.01,random,,test,reactions_2627,
0.01,random,,test,reactions_3437,
0.01,random,,test,reactions_1032,
0.01,random,,test,reactions_2309,
0.01,random,,test,reactions_3950,
0.01,random,,test,reactions_722,
0.01,random,,test,reactions_3024,
0.01,random,,test,reactions_2814,
0.01,random,,test,reactions_2639,
0.01,random,,test,reactions_1220,
0.01,random,,test,reactions_322,
0.01,random,,test,reactions_3257,
0.01,random,,test,reactions_3290,
0.01,random,,test,reactions_588,
0.01,random,,test,reactions_1617,
0.01,random,,test,reactions_3406,
0.01,random,,test,reactions_3521,
0.01,random,,test,reactions_3187,
0.01,random,,test,reactions_574,
0.01,random,,test,reactions_1197,
0.01,random,,test,reactions_2465,
0.01,random,,test,reactions_613,
0.01,random,,test,reactions_3166,
0.01,random,,test,reactions_2795,
0.01,random,,test,reactions_1843,
0.01,random,,test,reactions_3921,
0.01,random,,test,reactions_2760,
0.01,random,,test,reactions_404,
0.01,random,,test,reactions_1406,
0.01,random,,test,reactions_3087,
0.01,random,,test,reactions_3897,
0.01,random,,test,reactions_3348,
0.01,random,,test,reactions_1342,
0.01,random,,test,reactions_2300,
0.01,random,,test,reactions_2551,
0.01,random,,test,reactions_1232,
0.01,random,,test,reactions_3664,
0.01,random,,test,reactions_576,
0.01,random,,test,reactions_28,
0.01,random,,test,reactions_1122,
0.01,random,,test,reactions_1134,
0.01,random,,test,reactions_2615,
0.01,random,,test,reactions_2915,
0.01,random,,test,reactions_2976,
0.01,random,,test,reactions_1385,
0.01,random,,test,reactions_1055,
0.01,random,,test,reactions_144,
0.01,random,,test,reactions_764,
0.01,random,,test,reactions_1818,
0.01,random,,test,reactions_2011,
0.01,random,,test,reactions_3056,
0.01,random,,test,reactions_3332,
0.01,random,,test,reactions_2658,
0.01,random,,test,reactions_1982,
0.01,random,,test,reactions_3668,
0.01,random,,test,reactions_2650,
0.01,random,,test,reactions_179,
0.01,random,,test,reactions_1870,
0.01,random,,test,reactions_2548,
0.01,random,,test,reactions_2119,
0.01,random,,test,reactions_1439,
0.01,random,,test,reactions_1765,
0.01,random,,test,reactions_482,
0.01,random,,test,reactions_3899,
0.01,random,,test,reactions_670,
0.01,random,,test,reactions_871,
0.01,random,,test,reactions_2273,
0.01,random,,test,reactions_3844,
0.01,random,,test,reactions_431,
0.01,random,,test,reactions_3585,
0.01,random,,test,reactions_71,
0.01,random,,test,reactions_1420,
0.01,random,,test,reactions_738,
0.01,random,,test,reactions_631,
0.01,random,,test,reactions_2060,
0.01,random,,test,reactions_3780,
0.01,random,,test,reactions_2527,
0.01,random,,test,reactions_2943,
0.01,random,,test,reactions_2768,
0.01,random,,test,reactions_843,
0.01,random,,test,reactions_2441,
0.01,random,,test,reactions_2729,
0.01,random,,test,reactions_2180,
0.01,random,,test,reactions_1347,
0.01,random,,test,reactions_627,
0.01,random,,test,reactions_2341,
0.01,random,,test,reactions_1941,
0.01,random,,test,reactions_2246,
0.01,random,,test,reactions_561,
0.01,random,,test,reactions_1872,
0.01,random,,test,reactions_949,
0.01,random,,test,reactions_937,
0.01,random,,test,reactions_3051,
0.01,random,,test,reactions_3895,
0.01,random,,test,reactions_2580,
0.01,random,,test,reactions_427,
0.01,random,,test,reactions_313,
0.01,random,,test,reactions_813,
0.01,random,,test,reactions_27,
0.01,random,,test,reactions_3392,
0.01,random,,test,reactions_2979,
0.01,random,,test,reactions_291,
0.01,random,,test,reactions_1059,
0.01,random,,test,reactions_3746,
0.01,random,,test,reactions_1476,
0.01,random,,test,reactions_3228,
0.01,random,,test,reactions_3605,
0.01,random,,test,reactions_1973,
0.01,random,,test,reactions_2829,
0.01,random,,test,reactions_1932,
0.01,random,,test,reactions_1845,
0.01,random,,test,reactions_1081,
0.01,random,,test,reactions_3472,
0.01,random,,test,reactions_2757,
0.01,random,,test,reactions_3280,
0.01,random,,test,reactions_842,
0.01,random,,test,reactions_3006,
0.01,random,,test,reactions_554,
0.01,random,,test,reactions_327,
0.01,random,,test,reactions_2801,
0.01,random,,test,reactions_2493,
0.01,random,,test,reactions_1083,
0.01,random,,test,reactions_3508,
0.01,random,,test,reactions_3246,
0.01,random,,test,reactions_2480,
0.01,random,,test,reactions_504,
0.01,random,,test,reactions_169,
0.01,random,,test,reactions_1072,
0.01,random,,test,reactions_690,
0.01,random,,test,reactions_394,
0.01,random,,test,reactions_2135,
0.01,random,,test,reactions_3864,
0.01,random,,test,reactions_297,
0.01,random,,test,reactions_2488,
0.01,random,,test,reactions_2716,
0.01,random,,test,reactions_107,
0.01,random,,test,reactions_2631,
0.01,random,,test,reactions_1609,
0.01,random,,test,reactions_1839,
0.01,random,,test,reactions_118,
0.01,random,,test,reactions_1082,
0.01,random,,test,reactions_669,
0.01,random,,test,reactions_1448,
0.01,random,,test,reactions_1868,
0.01,random,,test,reactions_252,
0.01,random,,test,reactions_449,
0.01,random,,test,reactions_3682,
0.01,random,,test,reactions_685,
0.01,random,,test,reactions_3751,
0.01,random,,test,reactions_901,
0.01,random,,test,reactions_830,
0.01,random,,test,reactions_3871,
0.01,random,,test,reactions_2331,
0.01,random,,test,reactions_1089,
0.01,random,,test,reactions_3050,
0.01,random,,test,reactions_3219,
0.01,random,,test,reactions_980,
0.01,random,,test,reactions_3691,
0.01,random,,test,reactions_2921,
0.01,random,,test,reactions_2002,
0.01,random,,test,reactions_1911,
0.01,random,,test,reactions_2091,
0.01,random,,test,reactions_80,
0.01,random,,test,reactions_884,
0.01,random,,test,reactions_846,
0.01,random,,test,reactions_3699,
0.01,random,,test,reactions_3345,
0.01,random,,test,reactions_931,
0.01,random,,test,reactions_3110,
0.01,random,,test,reactions_539,
0.01,random,,test,reactions_1326,
0.01,random,,test,reactions_3815,
0.01,random,,test,reactions_1912,
0.01,random,,test,reactions_1975,
0.01,random,,test,reactions_246,
0.01,random,,test,reactions_2687,
0.01,random,,test,reactions_2540,
0.01,random,,test,reactions_2174,
0.01,random,,test,reactions_1986,
0.01,random,,test,reactions_2874,
0.01,random,,test,reactions_1149,
0.01,random,,test,reactions_761,
0.01,random,,test,reactions_1731,
0.01,random,,test,reactions_1734,
0.01,random,,test,reactions_39,
0.01,random,,test,reactions_163,
0.01,random,,test,reactions_2594,
0.01,random,,test,reactions_562,
0.01,random,,test,reactions_1832,
0.01,random,,test,reactions_1522,
0.01,random,,test,reactions_3009,
0.01,random,,test,reactions_2906,
0.01,random,,test,reactions_3653,
0.01,random,,test,reactions_2083,
0.01,random,,test,reactions_2721,
0.01,random,,test,reactions_3445,
0.01,random,,test,reactions_939,
0.01,random,,test,reactions_225,
0.01,random,,test,reactions_1502,
0.01,random,,test,reactions_1969,
0.01,random,,test,reactions_1631,
0.01,random,,test,reactions_878,
0.01,random,,test,reactions_1567,
0.01,random,,test,reactions_3292,
0.01,random,,test,reactions_391,
0.01,random,,test,reactions_1226,
0.01,random,,test,reactions_2399,
0.01,random,,test,reactions_806,
0.01,random,,test,reactions_2530,
0.01,random,,test,reactions_1100,
0.01,random,,test,reactions_3378,
0.01,random,,test,reactions_3583,
0.01,random,,test,reactions_1243,
0.01,random,,test,reactions_1379,
0.01,random,,test,reactions_3677,
0.01,random,,test,reactions_2926,
0.01,random,,test,reactions_59,
0.01,random,,test,reactions_3291,
0.01,random,,test,reactions_1483,
0.01,random,,test,reactions_2376,
0.01,random,,test,reactions_433,
0.01,random,,test,reactions_1382,
0.01,random,,test,reactions_113,
0.01,random,,test,reactions_2968,
0.01,random,,test,reactions_1110,
0.01,random,,test,reactions_3939,
0.01,random,,test,reactions_724,
0.01,random,,test,reactions_3740,
0.01,random,,test,reactions_2217,
0.01,random,,test,reactions_196,
0.01,random,,test,reactions_2478,
0.01,random,,test,reactions_1810,
0.01,random,,test,reactions_1330,
0.01,random,,test,reactions_541,
0.01,random,,test,reactions_3387,
0.01,random,,test,reactions_909,
0.01,random,,test,reactions_2875,
0.01,random,,test,reactions_2397,
0.01,random,,test,reactions_1777,
0.01,random,,test,reactions_145,
0.01,random,,test,reactions_1316,
0.01,random,,test,reactions_559,
0.01,random,,test,reactions_2307,
0.01,random,,test,reactions_2447,
0.01,random,,test,reactions_844,
0.01,random,,test,reactions_908,
0.01,random,,test,reactions_3123,
0.01,random,,test,reactions_3471,
0.01,random,,test,reactions_833,
0.01,random,,test,reactions_2616,
0.01,random,,test,reactions_1966,
0.01,random,,test,reactions_346,
0.01,random,,test,reactions_481,
0.01,random,,test,reactions_2149,
0.01,random,,test,reactions_2774,
0.01,random,,test,reactions_2350,
0.01,random,,test,reactions_3288,
0.01,random,,test,reactions_159,
0.01,random,,test,reactions_862,
0.01,random,,test,reactions_2433,
0.01,random,,test,reactions_1599,
0.01,random,,test,reactions_1028,
0.01,random,,test,reactions_692,
0.01,random,,test,reactions_3924,
0.01,random,,test,reactions_1085,
0.01,random,,test,reactions_2035,
0.01,random,,test,reactions_1651,
0.01,random,,test,reactions_2167,
0.01,random,,test,reactions_3371,
0.01,random,,test,reactions_2625,
0.01,random,,test,reactions_629,
0.01,random,,test,reactions_1373,
0.01,random,,test,reactions_2482,
0.01,random,,test,reactions_352,
0.01,random,,test,reactions_3856,
0.01,random,,test,reactions_3368,
0.01,random,,test,reactions_2954,
0.01,random,,test,reactions_811,
0.01,random,,test,reactions_1357,
0.01,random,,test,reactions_1915,
0.01,random,,test,reactions_1337,
0.01,random,,test,reactions_3106,
0.01,random,,test,reactions_1116,
0.01,random,,test,reactions_516,
0.01,random,,test,reactions_2387,
0.01,random,,test,reactions_1508,
0.01,random,,test,reactions_63,
0.01,random,,test,reactions_3542,
0.01,random,,test,reactions_575,
0.01,random,,test,reactions_712,
0.01,random,,test,reactions_1467,
0.01,random,,test,reactions_3252,
0.01,random,,test,reactions_2251,
0.01,random,,test,reactions_215,
0.01,random,,test,reactions_1120,
0.01,random,,test,reactions_3490,
0.01,random,,test,reactions_3911,
0.01,random,,test,reactions_3689,
0.01,random,,test,reactions_3289,
0.01,random,,test,reactions_546,
0.01,random,,test,reactions_2351,
0.01,random,,test,reactions_2090,
0.01,random,,test,reactions_3,
0.01,random,,test,reactions_3444,
0.01,random,,test,reactions_538,
0.01,random,,test,reactions_1930,
0.01,random,,test,reactions_1978,
0.01,random,,test,reactions_2013,
0.01,random,,test,reactions_267,
0.01,random,,test,reactions_1381,
0.01,random,,test,reactions_991,
0.01,random,,test,reactions_2677,
0.01,random,,test,reactions_1281,
0.01,random,,test,reactions_2008,
0.01,random,,test,reactions_1614,
0.01,random,,test,reactions_2504,
0.01,random,,test,reactions_3191,
0.01,random,,test,reactions_3662,
0.01,random,,test,reactions_1862,
0.01,random,,test,reactions_1586,
0.01,random,,test,reactions_1780,
0.01,random,,test,reactions_1939,
0.01,random,,test,reactions_3565,
0.01,random,,test,reactions_1157,
0.01,random,,test,reactions_1366,
0.01,random,,test,reactions_2470,
0.01,random,,test,reactions_1374,
0.01,random,,test,reactions_3714,
0.01,random,,test,reactions_524,
0.01,random,,test,reactions_13,
0.01,random,,test,reactions_3936,
0.01,random,,test,reactions_3945,
0.01,random,,test,reactions_2374,
0.01,random,,test,reactions_1705,
0.01,random,,test,reactions_1291,
0.01,random,,test,reactions_3131,
0.01,random,,test,reactions_2377,
0.01,random,,test,reactions_667,
0.01,random,,test,reactions_3237,
0.01,random,,test,reactions_3119,
0.01,random,,test,reactions_566,
0.01,random,,test,reactions_3379,
0.01,random,,test,reactions_611,
0.01,random,,test,reactions_3075,
0.01,random,,test,reactions_2603,
0.01,random,,test,reactions_1613,
